"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주_종사상지위(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드(보완)","소득10분위코드(보완)(2017년~)","소득계층구간코드(보도용)(보완)","자산총액5분위코드","자산총액10분위코드","순자산5분위코드","순자산10분위코드","자산","이사여부","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_금융부채_개인직장빌린금액(2017년~)","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(보완)","경상소득_근로소득(보완)","경상소득_사업소득(보완)","경상소득_재산소득(보완)","경상소득_공적이전소득(보완)","경상소득_사적이전소득(조사)","이전소득(보완)[공적이전소득(보완)+사적이전소득(조사)]","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_주거비","지출_소비지출_교육비(보육료포함)","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_기타소비지출비","지출(보완)[비소비지출(보완)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","지출_비소비지출(보완)","지출_비소비지출_세금(보완)","지출_비소비지출_공적연금사회보험료(보완)","지출_비소비지출_가구간이전지출(조사)","지출_비소비지출_비영리단체이전지출(조사)","지출_비소비지출_연간지급이자(조사)","여유자금운용계획코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","부채상환방법코드","원리금연체여부","원리금연체사유코드","30일이상원리금연체여부","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)"
2021,010100262,365.859894776739,G2,2,1,G2,G2,G2,G2,G2,3,1,G2,1,,,58,G4,7,G4,4,1,G1,G2,G2,G2,Q1,D01,G1,Q2,D03,Q2,D03,9707,2,1207,1207,1207,100,1107,0,0,0,8500,8500,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9707,793,0,0,0,733,60,793,786,452,240,113,0,6,10,17,66,459,7,7,0,0,0,0,2,1,1,2,1,2,4,,2,,,,,,,,,,,,2,,,,,15,4,4
2021,010100272,944.254089519626,G2,2,1,G1,G2,G2,G2,G2,2,1,G1,1,,,79,G5,7,G4,3,1,G1,G2,G2,G2,Q1,D01,G1,Q3,D05,Q3,D06,23100,2,100,100,100,100,0,0,0,0,23000,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23100,701,0,0,55,590,56,646,529,731,360,132,0,120,24,36,59,903,172,28,134,10,0,0,1,1,2,4,2,,,4,2,,,,,,,,,,,,2,,,,,65,4,2
2021,010100282,1646.71276445285,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,K,3,53,G4,1,G1,2,1,G1,G2,G2,G1,Q4,D08,G5,Q4,D08,Q4,D07,59260,2,17080,17080,17080,8200,7880,1000,0,0,42180,38000,23000,15000,0,4180,4100,80,80,0,16000,10000,10000,0,10000,0,0,0,0,0,10000,0,0,0,0,10000,0,0,0,0,10000,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,330,0,330,43260,7565,7403,0,67,95,0,95,4999,4720,1250,260,1200,60,450,280,1220,7286,2566,1046,790,300,100,330,1,1,2,3,1,2,2,,2,,2,,2,,,1,20,,,1,1,70,250,300,3,,,
2021,010100312,3284.31438609492,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,L,2,57,G4,3,G3,2,1,G1,G3,G2,G1,Q4,D07,G4,Q5,D09,Q5,D09,100304,2,14304,14304,12304,8000,2804,1500,2000,0,86000,80000,71000,9000,0,6000,1000,5000,3000,2000,9500,9000,9000,9000,0,0,0,0,0,0,9000,0,0,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,458,242,216,90804,6540,2780,3000,593,167,0,167,5734,3580,1800,360,0,50,400,300,670,4386,806,136,454,0,0,216,1,7,3,3,1,3,2,,1,,1,1,1,5,1,2,,1,1,1,1,70,300,500,3,,,
2021,010100342,2042.8867032614,G1,1,2,G2,G2,G2,G2,G2,4,1,G3,2,,,61,G5,7,G4,2,1,G1,G2,G2,G1,Q3,D05,G3,Q3,D05,Q3,D05,22010,2,1010,1010,1010,1010,0,0,0,0,21000,21000,20000,1000,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,21810,3923,3305,0,195,383,40,423,3665,2250,600,240,0,100,10,120,1180,2508,258,42,216,0,0,0,1,1,2,1,1,5,2,,2,,3,,1,3,2,3,,1,3,1,1,80,150,200,3,,,
2021,010100372,715.613777758003,G1,2,4,G2,G2,G2,G2,G2,7,1,G4,2,P,2,57,G4,4,G3,3,1,G1,G4,G2,G1,Q4,D08,G5,Q5,D10,Q5,D10,262258,2,1558,1558,1558,208,1350,0,0,0,260700,257000,65000,192000,0,3700,2200,1500,1500,0,78596,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,400,0,0,0,0,400,0,0,0,0,400,400,0,0,184,0,0,78012,180,180,0,183662,7319,2500,4000,379,440,0,440,6735,3286,1200,240,920,120,290,288,228,3870,584,299,285,0,0,0,2,1,2,3,1,3,2,,2,,2,,2,,,1,40,,,1,1,65,250,500,4,,,
2021,010100382,2042.6509549366,G1,1,2,G2,G2,G2,G2,G2,4,1,G3,2,,,63,G5,7,G4,2,3,G3,G2,G2,G1,Q2,D03,G2,Q2,D04,Q3,D05,19900,2,18900,900,900,900,0,0,0,18000,1000,0,0,0,0,1000,1000,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0,19800,2670,0,0,7,2613,50,2663,2386,2810,1200,570,0,180,300,60,500,3094,284,63,171,50,0,0,1,2,2,4,2,,,4,2,,3,,2,,,1,5,,,1,2,,,,,60,3,2
2021,010100392,1189.38947090202,G1,1,2,G2,G2,G2,G2,G2,3,1,G2,2,F,9,61,G5,2,G2,2,3,G3,G2,G1,G2,Q3,D05,G3,Q1,D02,Q1,D02,3400,2,3300,300,300,300,0,0,0,3000,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,4014,3360,0,0,654,0,654,3801,2444,880,696,0,30,300,168,370,2657,213,40,133,40,0,0,2,2,2,4,1,5,4,,2,,,,,,,,,,,,1,70,350,350,4,,,
2021,010101122,1636.06564749326,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,C,3,51,G4,1,G1,2,1,G1,G3,G2,G1,Q5,D10,G6,Q5,D10,Q5,D10,258786,2,17886,17886,17886,1903,13887,2096,0,0,240900,240400,210000,23000,7400,500,500,0,0,0,40400,39400,39000,34000,5000,0,0,0,0,0,39000,0,0,0,0,34000,0,5000,0,0,39000,0,0,0,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1000,1049,0,1049,218386,13583,11880,571,882,100,150,250,8955,5318,1200,350,1946,200,500,292,830,9946,4628,1631,862,900,186,1049,3,7,1,3,1,3,4,,3,3,3,,1,5,2,2,,1,2,2,1,70,300,500,3,,,
2021,010101162,753.445127415695,G1,1,2,G2,G2,G2,G2,G1,5,1,G4,2,G,3,39,G2,1,G1,1,2,G2,G2,G3,G2,Q2,D03,G2,Q2,D04,Q3,D05,20100,2,20100,100,100,100,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20100,2354,766,0,691,897,0,897,2211,1280,480,150,0,25,25,100,500,1423,143,92,51,0,0,0,2,1,2,4,1,1,4,,2,,,,,,,,,,,,1,60,200,250,4,,,
2021,010101172,1314.3561542297,G1,1,3,G2,G2,G2,G2,G2,4,1,G3,2,F,7,58,G4,1,G1,2,1,G1,G2,G3,G2,Q4,D08,G5,Q4,D07,Q4,D08,51230,2,9230,9230,9230,2700,6000,530,0,0,42000,40000,40000,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51230,8403,7822,0,461,120,0,120,7350,2538,840,240,0,170,240,228,820,3591,1053,187,766,100,0,0,2,1,2,2,1,5,2,,2,,,,,,,,,,,,1,65,150,250,4,,,
2021,010101182,403.737774558743,G1,1,3,G1,G2,G2,G2,G1,6,1,G4,2,G,3,65,G5,1,G1,2,1,G1,G4,G2,G1,Q4,D08,G5,Q5,D10,Q5,D10,260600,2,27100,27100,27100,1600,0,25500,0,0,233500,230000,140000,90000,0,3500,3500,0,0,0,1500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,500,0,500,0,0,0,0,0,0,0,0,500,0,500,0,0,0,0,1000,418,400,18,259100,7245,1101,0,951,5193,0,5193,5588,4764,2400,360,0,300,144,240,1320,6421,1657,561,258,720,100,18,1,1,2,3,1,5,2,,2,,1,2,2,,,1,20,,,1,1,75,300,500,3,,,
2021,010700111,2103.07516130177,G1,1,3,G2,G2,G2,G2,G2,6,1,G4,2,K,3,37,G2,1,G1,2,2,G2,G3,G2,G1,Q5,D10,G6,Q5,D10,Q5,D10,167820,2,130320,9320,9320,920,0,8400,0,121000,37500,26000,0,26000,0,11500,7000,4500,4500,0,51946,51946,47082,0,0,47082,0,0,0,0,47082,0,0,0,0,0,0,0,47082,0,0,0,0,47082,0,47082,4864,0,0,0,0,0,0,4864,4864,0,0,0,0,0,0,0,0,4864,0,4864,0,0,0,0,0,21739,20458,1281,115874,26881,26351,0,130,400,0,400,17160,5150,750,500,1500,100,200,150,1950,14871,9721,7287,1117,0,36,1281,3,7,1,2,1,1,2,,1,,3,,2,,,2,,2,,1,1,60,250,400,2,,,
2021,010700141,1981.92143931572,G1,2,2,G2,G2,G2,G2,G2,4,1,G3,2,,,50,G4,7,G4,4,3,G3,G1,G1,G1,Q2,D04,G3,Q1,D01,Q1,D01,1010,2,1010,510,510,274,236,0,0,500,0,0,0,0,0,0,0,0,0,0,4360,4360,1500,0,0,0,0,0,1500,0,0,0,0,1500,0,1500,0,0,0,0,0,0,1500,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1860,0,0,1000,0,398,218,180,-3350,3536,3203,212,1,120,0,120,3143,1820,500,320,0,300,250,220,230,2213,393,1,212,0,0,180,3,5,2,2,2,,,5,2,,3,,2,,,3,,1,3,2,1,65,300,400,5,,,
2021,010700151,809.898177683098,G1,1,3,G2,G2,G2,G2,G2,2,1,G1,2,N,7,66,G5,2,G2,2,1,G1,G1,G1,G1,Q2,D04,G3,Q3,D05,Q3,D05,21992,2,1992,1992,1992,900,1092,0,0,0,20000,20000,20000,0,0,0,0,0,0,0,4500,4500,2500,0,0,0,0,0,0,2500,0,0,2500,0,0,0,0,0,2500,0,2500,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,2630,2500,130,17492,3134,1740,453,14,927,0,927,2691,1870,600,140,0,360,120,150,500,2313,443,38,275,0,0,130,3,1,2,4,2,,,4,1,,2,,1,5,2,3,,1,3,2,1,70,150,250,5,,,
2021,010700181,2217.98123099593,G1,1,3,G2,G2,G2,G2,G1,6,1,G4,2,P,2,39,G2,1,G1,2,2,G2,G1,G2,G1,Q5,D09,G5,Q4,D07,Q3,D05,42892,2,12892,2892,2892,340,2352,200,0,10000,30000,30000,0,0,30000,0,0,0,0,0,22700,22700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22700,0,0,6000,0,0,0,16700,22700,0,0,0,0,22700,0,0,0,0,22700,0,0,0,0,0,0,671,0,671,20192,9925,9716,0,9,200,0,200,7263,2326,960,384,120,120,144,156,442,4988,2662,263,1436,290,2,671,3,1,2,3,1,1,2,,3,1,3,,1,2,2,2,,1,2,1,1,62,200,300,2,,,
2021,010700191,1379.75469029915,G2,1,2,G2,G2,G2,G2,G1,3,1,G2,2,,,70,G5,7,G4,2,1,G1,G2,G2,G1,Q2,D03,G2,Q5,D09,Q5,D09,84072,2,4072,4072,4072,3760,312,0,0,0,80000,80000,34000,46000,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,83572,2170,0,0,1055,515,600,1115,1825,908,240,216,0,60,102,37,253,1253,345,105,0,100,140,0,1,3,2,4,2,,,2,2,,,,,,,,,,,,2,,,,,57,4,6
2021,010700211,860.835134863715,G2,2,1,G2,G2,G2,G2,G2,3,1,G2,1,I,4,63,G5,4,G3,4,1,G1,G1,G2,G2,Q1,D01,G2,Q2,D03,Q2,D03,7597,2,2961,2961,1561,10,1551,0,1400,0,4636,4500,4500,0,0,136,0,136,36,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7597,1213,0,240,24,949,0,949,1157,522,240,120,0,20,20,72,50,578,56,4,52,0,0,0,1,1,2,2,2,,,3,2,,,,,,,,,,,,1,75,100,150,3,,,
2021,010700221,806.889012327393,G2,2,1,G1,G2,G2,G2,G2,1,,G1,1,,,81,G5,7,G4,3,5,G4,G2,G1,G2,Q1,D01,G1,Q1,D01,Q1,D01,10,2,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,765,0,0,0,405,360,765,764,703,300,120,0,120,24,24,115,704,1,1,0,0,0,0,1,1,2,2,2,,,1,2,,,,,,,,,,,,2,,,,,75,4,4
2021,010700231,1363.00145096709,G2,2,3,G2,G2,G2,G2,G2,4,1,G3,2,M,3,53,G4,1,G1,4,1,G1,G2,G2,G1,Q4,D07,G5,Q4,D08,Q3,D06,56648,2,1518,1518,1518,300,1218,0,0,0,55130,55000,55000,0,0,130,130,0,0,0,28000,28000,28000,28000,0,0,0,0,0,0,28000,0,0,0,0,0,0,28000,0,0,28000,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,1100,65,28648,7115,6770,0,250,95,0,95,6470,3062,600,192,1400,30,220,240,380,3707,645,70,510,0,0,65,3,1,1,3,1,3,4,,1,,3,,2,,,2,,1,1,1,1,65,200,250,3,,,
2021,010700241,977.980700714032,G2,1,2,G1,G2,G2,G2,G2,2,1,G1,2,C,8,67,G5,1,G1,2,1,G1,G2,G2,G2,Q3,D05,G3,Q3,D05,Q3,D06,26828,2,1628,1628,1628,200,1428,0,0,0,25200,24250,24000,250,0,950,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,26828,4047,3381,0,25,641,0,641,3743,1914,1200,144,0,100,72,48,350,2218,304,159,145,0,0,0,1,1,1,3,2,,,4,2,,,,,,,,,,,,1,70,250,300,4,,,
2021,010700321,1814.95899450718,G1,2,2,G1,G2,G2,G2,G2,4,1,G3,2,Q,4,69,G5,1,G1,2,1,G1,G1,G1,G2,Q3,D05,G3,Q3,D06,Q4,D07,34615,2,9615,9615,9615,6983,2632,0,0,0,25000,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34615,4662,2541,0,198,1683,240,1923,4441,1689,400,300,0,330,67,72,520,1910,221,32,119,70,0,0,1,3,4,3,2,,,4,2,,,,,,,,,,,,1,75,250,350,4,,,
2021,010700331,1685.20377751271,G1,2,2,G2,G2,G2,G2,G1,2,1,G1,2,,,72,G5,7,G4,3,1,G1,G2,G3,G2,Q1,D02,G2,Q2,D04,Q3,D05,17600,2,5600,5600,5600,5600,0,0,0,0,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17600,1702,0,0,94,1608,0,1608,1632,1310,480,300,0,360,10,100,60,1380,70,10,60,0,0,0,1,1,4,2,2,,,4,2,,,,,,,,,,,,2,,,,,60,3,4
2021,010700341,3450.0352433765,G1,1,5,G2,G2,G2,G2,G2,6,1,G4,2,G,3,48,G3,4,G3,2,2,G2,G3,G2,G1,Q5,D10,G6,Q5,D10,Q5,D10,119360,2,68360,25360,24860,22700,2160,0,500,43000,51000,50000,0,50000,0,1000,1000,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,116360,21148,0,10000,10898,250,0,250,15436,8410,2400,400,3600,50,240,120,1600,14122,5712,2524,2888,300,0,0,1,1,2,3,1,2,4,,2,,,,,,,,,,,,1,60,300,300,2,,,
2021,010700391,2511.62840502796,G1,1,3,G2,G2,G2,G2,G2,4,1,G3,2,G,8,47,G3,4,G3,2,1,G1,G2,G2,G1,Q4,D07,G5,Q4,D07,Q3,D06,47578,2,10978,10978,10978,3640,4338,3000,0,0,36600,35000,35000,0,0,1600,1600,0,0,0,17600,17600,13700,13700,0,0,0,0,0,0,13700,0,0,0,0,0,0,13700,0,0,13700,0,0,0,13700,0,3900,0,0,0,0,0,3900,0,3000,0,0,900,0,3000,0,0,900,0,3900,0,0,0,0,0,0,1054,710,344,29978,7121,840,6000,31,250,0,250,6205,2438,840,240,780,100,55,183,240,3354,916,75,297,200,0,344,1,7,2,3,1,5,2,,1,,3,,2,,,1,30,,,2,1,65,300,400,3,,,
2021,010701101,1000.27997948846,G1,2,3,G2,G2,G1,G1,G2,4,1,G3,2,I,4,49,G3,2,G2,4,2,G2,G1,G1,G2,Q1,D01,G1,Q2,D04,Q3,D05,17970,2,17970,7970,7970,4970,3000,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,17970,476,123,0,87,266,0,266,-153,2239,600,130,720,200,24,216,349,2868,629,10,169,450,0,0,2,1,2,1,1,1,2,,2,,,,,,,,,,,,1,60,250,300,3,,,
2021,010800161,1700.63776231813,G1,2,4,G2,G2,G2,G2,G2,6,1,G4,2,Q,2,26,G1,1,G1,1,2,G2,G1,G2,G2,Q3,D06,G4,Q2,D04,Q3,D05,18870,2,15170,8170,3520,3520,0,0,4650,7000,3700,0,0,0,0,3700,2700,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18870,5037,4603,200,8,226,0,226,4351,2340,1000,300,0,100,400,240,300,3026,686,257,429,0,0,0,2,1,2,1,1,1,2,,2,,,,,,,,,,,,1,50,200,250,3,,,
2021,010800181,2224.41064169013,G1,1,3,G2,G2,G2,G2,G2,8,5,G4,2,M,2,46,G3,1,G1,2,1,G1,G2,G2,G2,Q5,D09,G6,Q5,D10,Q5,D10,204488,2,14238,14238,14238,350,6288,7600,0,0,190250,190000,190000,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204488,10085,9991,0,14,80,0,80,8184,3617,1100,437,800,480,200,100,500,5518,1901,1154,747,0,0,0,1,7,1,3,2,,,3,2,,,,,,,,,,,,1,60,300,400,2,,,
2021,010800221,1091.53740700157,G2,1,2,G2,G2,G2,G2,G2,6,1,G4,2,H,3,38,G2,1,G1,2,1,G1,G2,G2,G2,Q4,D07,G4,Q3,D06,Q4,D07,32390,2,240,240,240,240,0,0,0,0,32150,29000,29000,0,0,3150,3000,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13034,13000,34,32390,6370,3853,2439,8,70,0,70,5473,1979,482,211,0,50,120,96,1020,2876,897,399,304,120,40,34,2,1,1,3,1,2,2,,1,,,,,,,,,,,,1,65,350,450,3,,,
2021,010800231,1209.32869106098,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,H,8,46,G3,1,G1,2,3,G3,G2,G1,G1,Q4,D07,G5,Q1,D02,Q1,D02,4423,2,3873,2873,2873,65,2808,0,0,1000,550,0,0,0,0,550,300,250,250,0,2050,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050,0,0,0,0,2373,7159,6893,61,2,203,0,203,6347,3852,1500,540,300,100,468,324,620,4664,812,250,562,0,0,0,2,2,1,3,1,1,2,,3,9,3,,1,1,2,2,,1,4,1,1,65,100,200,4,,,
2021,010800241,1054.37449226554,G1,1,2,G1,G2,G2,G2,G2,3,1,G2,2,,,76,G5,7,G4,2,1,G1,G2,G2,G2,Q1,D02,G2,Q3,D06,Q4,D07,33360,2,1360,1360,1360,1000,360,0,0,0,32000,32000,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33360,1884,167,0,573,804,340,1144,1682,1245,480,240,0,300,60,50,115,1447,202,82,0,20,100,0,1,1,3,2,2,,,3,2,,,,,,,,,,,,2,,,,,70,4,2
