"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","보완_등록장애인유무_가구구분코드","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주_종사상지위(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드(보완)","소득10분위코드(보완)(2017년~)","소득계층구간코드(보도용)(보완)","자산총액5분위코드","자산총액10분위코드","순자산5분위코드","순자산10분위코드","이사여부","자산","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_금융부채_개인직장빌린금액(2017년~)","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(보완)","경상소득_근로소득(보완)","경상소득_사업소득(보완)","경상소득_재산소득(보완)","경상소득_공적이전소득(보완)","경상소득_사적이전소득(조사)","이전소득(보완)[공적이전소득(보완)+사적이전소득(조사)]","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_주거비","지출_소비지출_교육비(보육료포함)","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_기타소비지출비","지출(보완)[비소비지출(보완)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","지출_비소비지출(보완)","지출_비소비지출_세금(보완)","지출_비소비지출_공적연금사회보험료(보완)","지출_비소비지출_가구간이전지출(조사)","지출_비소비지출_비영리단체이전지출(조사)","지출_비소비지출_연간지급이자(조사)","여유자금운용계획코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","부채상환방법코드","원리금연체여부","원리금연체사유코드","30일이상원리금연체여부","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)"
2023,531300332,626.783285899,G2,2,4,G2,G2,G2,G2,G2,4,1,G3,2,G,5,53,G4,1,G1,2,1,G1,G4,G1,G1,Q5,D10,G6,Q4,D08,Q5,D09,2,66868,10768,10768,10768,3800,1968,5000,0,0,56100,45000,45000,0,0,11100,2100,9000,9000,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,66568,13635,9000,3000,1635,0,0,0,11399,3550,720,300,0,300,900,240,1090,5786,2236,278,1786,100,72,0,1,1,2,2,2,,,3,2,,,,,,,,,,,,1,70,200,250,3,,,
2023,531300342,681.574147815,G2,1,3,G2,G2,G2,G2,G1,4,1,G3,2,I,4,65,G5,4,G3,2,1,G1,G4,G1,G1,Q4,D07,G5,Q3,D06,Q4,D07,2,38770,2600,2600,2600,2600,0,0,0,0,36170,34300,34300,0,0,1870,1570,300,300,0,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3250,0,0,0,35520,7875,2553,2500,915,1907,0,1907,7190,1815,840,110,0,60,120,204,481,2500,685,123,562,0,0,0,1,1,2,3,1,2,2,,2,,,,,,,,,,,,1,70,250,300,3,,,
2023,531300352,676.31984548,G2,1,2,G1,G2,G2,G2,G2,3,4,G1,2,,,76,G5,7,G4,2,3,G3,G1,G2,G2,Q1,D02,G2,Q1,D02,Q2,D03,2,5224,4400,2000,2000,80,1920,0,0,2400,824,0,0,0,0,824,600,224,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5224,1759,0,0,114,1595,50,1645,1678,1340,400,480,0,100,120,55,185,1421,81,31,16,10,24,0,2,3,2,2,1,1,2,,2,,,,,,,,,,,,2,,0,0,,65,5,4
2023,531300362,658.138583727,G2,1,5,G2,G2,G2,G2,G2,5,1,G4,2,H,8,42,G3,4,G3,2,1,G1,G4,G2,G1,Q3,D06,G4,Q4,D08,Q4,D08,2,56450,350,350,350,350,0,0,0,0,56100,40000,40000,0,0,16100,3100,13000,0,13000,4990,4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4990,0,0,0,0,0,4990,0,0,0,4990,0,0,0,0,0,0,4990,0,4990,0,0,0,0,0,312,0,312,51460,5640,2592,2400,48,600,0,600,4564,5220,1320,480,1200,40,240,240,1700,6296,1076,75,469,100,120,312,3,1,2,1,1,5,2,,3,9,1,1,2,,,2,,2,,1,1,65,250,350,2,,,
2023,531300372,408.184118747,G2,2,1,G2,G2,G2,G2,G2,3,1,G2,1,Q,4,48,G3,1,G1,4,1,G1,G2,G1,G2,Q2,D03,G2,Q2,D03,Q2,D03,2,8510,360,360,360,360,0,0,0,0,8150,7000,7000,0,0,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8510,2848,2836,0,2,10,0,10,2427,2172,600,300,0,60,480,72,660,2593,421,18,213,130,60,0,4,3,3,3,1,7,1,,2,,,,,,,,,,,,1,60,200,250,4,,,
2023,531300382,1114.637157039,G2,1,1,G2,G2,G2,G2,G2,3,1,G2,1,A,6,64,G5,4,G3,3,1,G1,G1,G1,G2,Q1,D01,G2,Q1,D02,Q1,D02,2,3920,200,200,200,200,0,0,0,0,3720,3000,2000,1000,0,720,350,370,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3920,1321,0,1000,21,300,0,300,1316,580,100,60,0,60,130,20,210,585,5,5,0,0,0,0,1,1,2,2,2,,,3,2,,,,,,,,,,,,1,70,150,300,3,,,
2023,531300392,613.736668578,G2,1,2,G1,G2,G2,G2,G2,3,1,G2,2,,,85,G5,7,G4,2,5,G4,G2,G1,G1,Q2,D03,G2,Q4,D07,Q4,D07,2,50476,476,476,476,260,216,0,0,0,50000,50000,0,50000,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,0,43976,2704,600,0,967,1137,0,1137,2235,1205,600,260,0,134,120,43,48,1674,469,451,18,0,0,0,1,1,2,1,2,,,2,2,,,,,,,,,,,,2,,0,0,,85,4,4
2023,531900201,1543.722973323,G1,2,4,G2,G2,G1,G2,G2,7,1,G4,2,P,2,45,G3,1,G1,4,1,G1,G3,G2,G1,Q4,D07,G5,Q4,D08,Q4,D08,2,61540,1540,1540,1540,1540,0,0,0,0,60000,60000,60000,0,0,0,0,0,0,0,10723,10723,10723,10723,0,0,0,0,0,0,10723,0,0,0,0,0,0,10723,0,0,10723,0,0,0,10723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3386,3000,386,50817,7043,7030,0,13,0,0,0,5469,6250,1300,500,3000,400,100,250,700,7824,1574,311,877,0,0,386,3,7,2,3,1,5,2,,2,,2,,2,,,3,,2,,1,1,62,200,300,4,,,
2023,531900261,857.463055553,G1,1,1,G1,G2,G2,G2,G1,2,4,G1,1,,,75,G5,7,G4,1,2,G2,G1,G1,G2,Q1,D01,G2,Q2,D03,Q2,D03,2,9520,9520,6020,6020,3420,0,2600,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9520,1009,0,0,82,927,0,927,998,665,400,50,0,40,10,12,153,676,11,11,0,0,0,0,1,1,2,4,2,,,1,2,,,,,,,,,,,,2,,0,0,,55,3,3
2023,531900281,4154.851242387,G1,1,3,G2,G2,G2,G2,G2,4,1,G3,2,G,5,35,G2,3,G3,2,1,G1,G2,G2,G1,Q5,D10,G6,Q5,D09,Q5,D09,2,105690,24190,24190,22190,21000,90,1100,2000,0,81500,35000,35000,0,0,46500,4500,42000,40000,2000,25360,25360,17000,0,0,0,0,17000,0,0,0,0,0,17000,0,0,0,17000,0,0,17000,0,0,0,17000,0,8360,0,0,0,0,8360,0,0,4360,0,0,0,4000,0,0,8360,0,0,8360,0,0,0,0,0,0,6758,5380,1378,80330,42717,0,42600,27,90,0,90,40667,8740,3000,600,300,100,1500,180,3060,10790,2050,529,143,0,0,1378,1,1,2,2,2,,,3,2,,2,,2,,,2,,2,,1,1,70,400,600,3,,,
2023,531900311,980.800762358,G2,1,3,G2,G2,G2,G2,G2,4,1,G3,3,F,7,47,G3,1,G1,2,1,G1,G4,G1,G1,Q5,D09,G6,Q5,D09,Q3,D05,2,82054,1954,1954,1954,400,1554,0,0,0,80100,78000,70000,8000,0,2100,2100,0,0,0,60600,40000,40000,40000,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,40000,0,40000,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20600,1560,0,1560,21454,11083,8669,84,2330,0,0,0,8335,3420,680,340,0,80,840,250,1230,6168,2748,386,772,30,0,1560,3,1,2,1,2,,,1,1,,2,,2,,,1,30,,,1,1,65,300,400,3,,,
2023,531900321,612.057384924,G2,2,1,G1,G2,G2,G2,G2,3,4,G1,1,Q,9,74,G5,2,G2,3,3,G3,G2,G2,G2,Q1,D01,G2,Q2,D03,Q2,D03,2,8040,1040,40,40,40,0,0,0,1000,7000,7000,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8040,1186,0,0,1,384,801,1185,1149,1331,180,775,0,240,5,36,95,1368,37,1,21,4,11,0,2,1,2,1,1,8,2,,2,,,,,,,,,,,,1,85,200,300,5,,,
2023,531900331,918.149526869,G2,1,1,G2,G2,G2,G2,G2,6,1,G4,1,F,9,60,G5,2,G2,4,4,G3,G2,G3,G2,Q1,D01,G2,Q1,D01,Q1,D01,2,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2052,2000,52,10,1201,800,0,0,401,0,401,1140,683,300,200,0,3,60,60,60,744,61,1,8,0,0,52,5,1,2,4,2,,,5,2,,,,,,,,,,,,1,70,50,100,5,,,
2023,531900351,912.595291433,G2,1,4,G2,G2,G2,G2,G1,4,1,G3,2,I,4,45,G3,4,G3,2,1,G1,G2,G2,G1,Q3,D05,G3,Q4,D08,Q4,D08,2,60806,9286,9286,6286,1796,4490,0,3000,0,51520,35000,35000,0,0,16520,1400,15120,3620,11500,10670,10670,10670,10670,0,0,0,0,0,0,10670,0,0,0,0,0,0,10670,0,0,10670,0,0,0,10670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,420,310,50136,4606,2200,2000,17,289,100,389,3875,4726,1400,224,1080,140,420,324,1138,5457,731,81,220,120,0,310,3,1,2,3,2,,,1,1,,3,,2,,,3,,2,,1,1,70,250,300,3,,,
2023,531900381,729.959766831,G2,1,1,G1,G2,G2,G2,G2,4,1,G3,1,,,82,G5,7,G4,4,1,G1,G2,G2,G2,Q1,D02,G2,Q2,D03,Q2,D04,2,13800,4800,4800,4800,3600,0,1200,0,0,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13800,1535,0,0,435,800,300,1100,1175,1608,230,300,0,670,100,78,230,1968,360,46,74,0,240,0,1,1,3,2,2,,,3,2,,,,,,,,,,,,2,,0,0,,80,4,2
2023,531900391,652.754225715,G2,1,2,G1,G2,G2,G2,G2,2,1,G1,2,A,6,83,G5,4,G3,2,1,G1,G3,G1,G2,Q1,D02,G2,Q3,D06,Q4,D07,2,32865,3660,3660,3660,3600,0,60,0,0,29205,29000,5000,24000,0,205,0,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,32865,1853,270,500,59,954,70,1024,1776,1445,400,350,0,310,100,72,213,1522,77,11,66,0,0,0,1,1,3,2,2,,,3,2,,,,,,,,,,,,1,85,150,300,3,,,
2023,532000282,3740.42952092,G1,2,1,G2,G2,G2,G2,G2,8,1,G4,1,P,2,39,G2,1,G1,1,3,G3,G1,G1,G1,Q3,D06,G4,Q2,D03,Q2,D03,2,10036,6036,5736,5736,4180,1236,320,0,300,4000,0,0,0,0,4000,4000,0,0,0,1536,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536,0,0,0,364,364,0,8500,5471,5450,10,11,0,0,0,4395,4131,1200,732,0,30,360,120,1689,5207,1076,303,423,300,50,0,2,1,1,2,1,1,2,,1,,3,,2,,,1,20,,,1,1,75,300,400,4,,,
2023,532000302,716.056348566,G2,1,2,G1,G2,G2,G2,G2,4,1,G3,2,A,6,85,G5,4,G3,2,1,G1,G3,G1,G2,Q2,D03,G2,Q3,D05,Q3,D06,2,25600,4000,4000,4000,4000,0,0,0,0,21600,21600,7600,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600,2461,0,100,293,1988,80,2068,2315,1852,550,200,0,350,60,50,642,1998,146,26,0,120,0,0,1,3,2,2,2,,,4,2,,,,,,,,,,,,1,90,200,350,1,,,
2023,532000312,773.2921801,G2,1,2,G2,G2,G2,G2,G2,3,1,G2,2,A,6,67,G5,4,G3,2,1,G1,G2,G1,G2,Q2,D04,G3,Q4,D08,Q4,D08,2,60268,9700,9700,9700,5600,3600,500,0,0,50568,50200,2200,48000,0,368,250,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60268,4199,2468,300,248,1183,0,1183,3798,1305,400,200,0,300,60,75,270,1706,401,57,104,200,40,0,1,3,4,3,2,,,1,2,,,,,,,,,,,,1,80,200,250,2,,,
2023,532000322,1686.212562963,G2,1,6,G2,G2,G2,G2,G2,5,1,G4,2,O,9,49,G3,1,G1,2,5,G4,G4,G1,G2,Q4,D08,G5,Q2,D04,Q3,D05,2,16810,11650,11650,11650,11630,0,20,0,0,5160,3760,0,3760,0,1400,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16810,8576,8120,0,256,0,200,200,7503,4520,960,300,1500,150,400,300,910,5593,1073,169,741,100,63,0,2,1,2,2,1,6,2,,2,,,,,,,,,,,,1,60,200,200,3,,,
2023,532100212,829.246522496,G1,1,2,G2,G2,G2,G2,G2,5,1,G4,2,I,4,66,G5,4,G3,2,1,G1,G2,G3,G1,Q3,D05,G4,Q2,D04,Q2,D03,2,15515,3615,3615,3615,2775,840,0,0,0,11900,10000,10000,0,0,1900,1500,400,400,0,6375,6375,5121,5121,0,0,0,0,0,0,5121,0,0,0,0,0,0,5121,0,0,5121,0,0,0,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,0,0,0,832,669,163,9140,5237,0,3600,4,1633,0,1633,4737,1560,480,240,0,160,150,72,458,2060,500,77,210,50,0,163,3,1,2,2,1,3,2,,1,,1,1,2,,,2,,1,3,2,1,73,250,300,4,,,
2023,532100222,675.672258959,G1,2,1,G2,G2,G2,G2,G2,2,1,G1,1,Q,9,56,G4,2,G2,4,2,G2,G1,G3,G2,Q1,D01,G2,Q1,D02,Q2,D03,2,5971,5971,171,171,171,0,0,0,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5971,1360,935,0,0,425,0,425,1350,958,360,80,0,48,60,60,350,968,10,1,9,0,0,0,5,1,3,2,2,,,2,2,,,,,,,,,,,,1,65,150,200,4,,,
2023,532100232,980.700742511,G1,2,3,G2,G2,G2,G2,G2,2,1,G1,3,I,9,53,G4,2,G2,4,1,G1,G1,G3,G2,Q1,D01,G1,Q2,D03,Q2,D04,2,10390,1890,1890,1890,420,1470,0,0,0,8500,8500,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10390,512,200,0,1,11,300,311,413,1532,432,179,0,300,196,114,311,1631,99,7,92,0,0,0,1,1,2,2,2,,,4,3,2,,,,,,,,,,,1,70,200,250,5,,,
2023,532100272,958.927230521,G1,1,2,G1,G2,G2,G2,G1,7,1,G4,2,,,79,G5,7,G4,2,1,G1,G4,G1,G1,Q1,D01,G2,Q3,D06,Q4,D07,2,35600,600,600,300,300,0,0,300,0,35000,35000,35000,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,35300,1246,0,0,601,605,40,645,1228,632,360,172,0,40,0,48,12,650,18,18,0,0,0,0,1,3,4,1,2,,,3,2,,,,,,,,,,,,2,,0,0,,56,3,6
2023,532100282,702.706705676,G1,2,2,G2,G2,G1,G2,G2,4,1,G3,2,,,51,G4,7,G4,4,2,G2,G1,G3,G1,Q1,D02,G2,Q1,D02,Q1,D02,2,6794,6794,294,294,30,264,0,0,6500,0,0,0,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,2000,0,800,0,0,0,1200,0,0,2000,0,0,2000,0,0,0,0,0,0,0,0,0,4794,1588,0,0,1,1587,0,1587,1558,658,240,123,10,21,36,90,138,688,30,0,0,30,0,0,1,3,2,4,2,,,4,2,,2,,2,,,2,,1,3,2,2,,0,0,,40,5,4
2023,532100292,1785.596840651,G1,1,4,G2,G2,G2,G2,G2,7,1,G4,2,P,2,49,G3,1,G1,2,1,G1,G3,G2,G1,Q5,D10,G6,Q5,D09,Q5,D09,2,81200,13000,13000,13000,7840,4440,720,0,0,68200,61000,51000,10000,0,7200,6200,1000,1000,0,10900,4900,4840,4840,0,0,0,0,0,0,4840,0,0,0,0,0,0,4840,0,0,4840,0,0,0,4840,0,60,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,6000,394,240,154,70300,15099,14904,0,55,140,0,140,10993,5250,1200,400,1800,200,150,250,1250,9356,4106,1138,1564,1200,50,154,1,1,2,2,1,2,2,,1,,1,1,2,,,1,5,,,1,1,65,200,300,3,,,
2023,532100302,216.091867401,G2,2,1,G2,G2,G2,G2,G1,4,1,G3,1,Q,5,38,G2,1,G1,1,3,G3,G2,G2,G2,Q1,D02,G2,Q1,D01,Q1,D02,2,2099,2099,1199,1199,719,480,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099,1493,720,0,1,772,0,772,1459,740,240,80,0,60,40,36,284,774,34,1,33,0,0,0,1,3,4,2,2,,,4,2,,,,,,,,,,,,1,70,150,250,4,,,
2023,532100352,2601.268252972,G2,1,1,G2,G2,G2,G2,G2,5,1,G4,1,J,8,31,G2,1,G1,1,5,G4,G3,G1,G1,Q1,D02,G2,Q3,D05,Q3,D05,2,23000,1300,1300,1300,1000,0,300,0,0,21700,18600,0,18600,0,3100,900,2200,2200,0,4260,4260,4260,0,4260,0,0,0,0,0,0,0,4260,0,0,0,0,4260,0,0,0,4260,0,0,4260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673,2540,133,18740,1926,1647,0,9,270,0,270,1537,1310,520,140,0,10,120,140,380,1699,389,18,198,40,0,133,3,3,2,1,1,4,5,,1,,1,1,2,,,3,,1,2,1,1,70,300,300,4,,,
2023,532200232,1318.52281612,G1,1,2,G2,G2,G2,G2,G2,6,1,G4,2,O,3,40,G3,1,G1,2,2,G2,G2,G3,G1,Q4,D07,G4,Q2,D04,Q2,D04,2,16732,16332,1332,1332,1332,0,0,0,15000,400,0,0,0,0,400,400,0,0,0,1700,1700,1700,0,0,1700,0,0,0,0,1700,0,0,0,0,0,0,1700,0,0,0,0,0,1700,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8186,8036,150,15032,6784,6761,0,23,0,0,0,5554,3700,1500,380,120,200,200,100,1200,4930,1230,144,806,100,30,150,3,1,2,1,1,1,2,,1,,1,3,2,,,1,30,,,1,1,60,200,400,3,,,
2023,532200252,412.532559781,G1,2,1,G1,G2,G2,G2,G2,2,1,G1,1,,,70,G5,7,G4,3,1,G1,G1,G3,G2,Q1,D02,G2,Q2,D03,Q2,D04,2,11600,2600,2600,2600,2600,0,0,0,0,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11600,1648,448,11,440,699,50,749,1521,774,360,180,0,100,10,24,100,901,127,12,35,30,50,0,1,1,2,2,2,,,2,2,,,,,,,,,,,,2,,0,0,,65,3,2
2023,532200262,1292.049191585,G1,2,1,G2,G2,G2,G2,G2,4,1,G3,1,,,61,G5,7,G4,4,3,G3,G1,G4,G2,Q1,D01,G1,Q1,D01,Q1,D01,2,305,305,5,5,5,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,904,0,2,0,902,0,902,904,1025,250,400,0,50,40,40,245,1025,0,0,0,0,0,0,1,1,2,2,2,,,4,2,,,,,,,,,,,,2,,0,0,,58,4,4
