"조사연도","MD제공용_가구고유번호","조사부문코드","가중값","가중값(금융부문)","가중값(복지부문)","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주종사상지위코드(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","과거기준입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드","소득5분위코드(금융부문)","소득5분위코드(복지부문)","소득10분위코드","소득계층구간코드(보도용)","자산총액5분위코드","자산총액5분위코드(금융부문)","자산총액5분위코드(복지부문)","자산총액10분위코드","순자산5분위코드","순자산5분위코드(금융부문)","순자산5분위코드(복지부문)","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(조사)","조사_경상소득_근로소득","조사_경상소득_사업소득","조사_경상소득_재산소득","조사_경상소득_공적이전소득","조사_경상소득_사적이전소득","조사_경상소득_이전소득","처분가능소득(조사)[경상소득-비소비지출]","지출(조사)[비소비지출(조사)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","조사_지출_비소비지출","조사_지출_비소비지출_세금","조사_지출_비소비지출_공적연금사회보험료","조사_지출_비소비지출_가구사이이전지출비","조사_지출_비소비지출_비영리단체이전지출비","조사_지출_비소비지출_연간지급이자","지출_소비지출비","지출_소비지출_외식비포함식료품비","지출_소비지출_주거비","지출_소비지출_보육료포함교육비","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_경조비및기타소비지출비","지출_소비지출_경조비","지출_소비지출_기타소비지출비","분배6차_균등화처분가능소득(조사)","여유자금운용계획코드","금융자산투자주목적코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","부채상환방법코드","1년전대비부채증감코드","원리금연체여부","원리금연체사유코드","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)","1년후소득변화코드(2011~2016년)","1년후지출변화코드(2012~2016년)"
2014,418202121,P,1841.55999469498,,3659.66880238215,G1,2,6,G2,G2,G2,G2,G2,7,1,G4,2,S,2,45,G3,1,G1,2,2,G2,G2,G1,G3,G1,Q2,,Q2,D03,G2,Q2,,Q2,D03,Q2,,Q2,D03,7841,7091,91,91,91,0,0,0,7000,750,0,0,0,0,750,750,0,0,0,2300,2300,2300,0,0,2300,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,2300,0,2300,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,40,0,40,5541,2160,2160,0,0,0,0,0,1578,1772,582,26,96,0,420,40,1190,360,180,210,10,204,66,160,20,140,843,,,,,,,,,,,,,,,,,,,,,1,70,100,160,5,0,,,1,1
2014,418202141,P,1574.5475037348,,3129.04413913873,G1,1,1,G2,G2,G2,G2,G2,4,1,G3,1,N,9,56,G4,2,G2,1,4,G3,G3,G1,G1,G2,Q1,,Q1,D01,G1,Q1,,Q1,D01,Q1,,Q1,D01,500,0,0,0,0,0,0,0,0,500,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,500,700,700,0,0,0,0,0,700,578,0,0,0,0,0,0,578,300,213,0,10,30,15,10,0,10,700,,,,,,,,,,,,,,,,,,,,,1,60,100,150,5,0,,,2,2
2014,418202151,P,1523.86667555066,,3028.32782323907,G1,1,4,G2,G2,G2,G2,G1,4,1,G3,2,C,8,57,G4,1,G1,2,1,G1,G1,G4,G2,G1,Q4,,Q4,D07,G4,Q5,,Q5,D10,Q5,,Q5,D10,130310,9140,9140,9140,3140,6000,0,0,0,121170,120000,59000,61000,0,1170,1000,170,170,0,4500,4500,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,4500,0,0,0,0,0,4500,0,,,,,,0,0,0,0,0,,,0,0,0,0,840,500,340,125810,5200,5200,0,0,0,0,0,3536,4484,1664,277,507,360,180,340,2820,600,600,0,120,300,240,960,240,720,2329,,,,,,,,,,,,,,,,,,,,,1,64,300,600,3,0,,,2,1
2014,418202161,P,1418.21795153875,,2818.37570087497,G1,1,3,G2,G2,G2,G2,G2,6,1,G4,2,J,2,40,G3,1,G1,2,1,G1,G1,G2,G2,G1,Q4,,Q4,D07,G4,Q3,,Q3,D06,Q3,,Q3,D06,25816,246,246,246,246,0,0,0,0,25570,25000,25000,0,0,570,400,170,170,0,10000,10000,10000,10000,0,0,0,0,0,0,,,,,,0,0,0,0,0,10000,0,0,0,10000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,655,50,605,15816,5000,5000,0,0,0,0,0,3602,3648,1398,161,392,120,120,605,2250,600,300,480,120,360,240,150,30,120,2603,,,,,,,,,,,,,,,,,,,,,1,60,200,300,4,0,,,3,3
2014,418202191,P,1637.85333680892,,3254.84944655289,G1,1,2,G2,G2,G2,G2,G2,6,1,G4,2,,,61,G5,7,G4,2,1,G1,G1,G4,G1,G1,Q4,,Q4,D07,G3,Q5,,Q5,D10,Q5,,Q5,D10,170010,3010,3010,3010,1010,2000,0,0,0,167000,165000,70000,95000,0,2000,1500,500,500,0,5000,3000,3000,0,0,0,3000,0,0,0,,,,,,0,0,0,0,0,3000,0,0,0,3000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,2000,2400,2200,200,165010,4800,0,2400,2400,0,0,0,3507,4017,1293,661,312,0,120,200,2724,840,194,0,400,480,360,450,150,300,3067,,,,,,,,,,,,,,,,,,,,,1,80,250,300,1,0,,,2,1
2014,418202301,P,1731.00347135979,,3445.34423860777,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,F,7,39,G2,1,G1,2,1,G1,G1,G2,G2,G1,Q5,,Q5,D09,G5,Q3,,Q3,D06,Q4,,Q4,D07,23973,6903,6903,6903,135,6768,0,0,0,17070,14000,14000,0,0,3070,3000,70,70,0,2500,2500,2300,2300,0,0,0,0,0,0,,,,,,0,0,0,0,0,2300,0,0,0,2300,0,200,0,0,0,0,0,200,0,,,,,,0,0,0,0,0,,,0,0,0,0,4140,4000,140,21473,7500,7500,0,0,0,0,0,6620,2520,880,221,419,100,0,140,1640,500,120,200,100,240,120,360,120,240,3466,,,,,,,,,,,,,,,,,,,,,1,60,100,150,4,0,,,2,2
2014,418202311,P,1596.57857562494,,3177.78857451991,G1,1,4,G2,G2,G2,G2,G2,5,1,G4,2,K,3,53,G4,1,G1,2,2,G2,G2,G3,G2,G1,Q4,,Q4,D07,G3,Q5,,Q5,D09,Q5,,Q5,D09,66670,16170,170,170,170,0,0,0,16000,50500,50000,0,50000,0,500,500,0,0,0,5500,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,5500,0,0,0,61170,4769,4069,0,700,0,0,0,4141,4328,628,152,426,0,50,0,3700,400,500,1500,300,400,200,400,100,300,2137,,,,,,,,,,,,,,,,,,,,,1,60,200,300,4,0,,,3,3
2014,418202341,P,1326.83781893601,,2640.90356470341,G1,2,2,G1,G2,G2,G2,G2,2,1,G1,2,N,9,67,G5,2,G2,2,3,G3,G3,G1,G1,G2,Q1,,Q1,D02,G2,Q1,,Q1,D02,Q2,,Q2,D03,4826,4826,4626,4626,3720,906,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,4826,1116,540,0,0,576,0,576,1094,1054,22,1,21,0,0,0,1032,360,324,0,30,36,42,240,0,240,774,,,,,,,,,,,,,,,,,,,,,1,73,80,100,3,0,,,2,2
2014,418202371,P,2101.78061072552,,4183.32959024021,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,R,2,43,G3,4,G3,2,2,G2,G2,G2,G3,G1,Q4,,Q4,D08,G4,Q2,,Q2,D03,Q1,,Q1,D01,8155,7955,1755,1755,775,980,0,0,6200,200,0,0,0,0,200,200,0,0,0,9070,9070,8730,0,0,4300,0,4000,430,0,,,,,,0,0,0,0,0,0,4000,430,4300,4000,4730,300,0,0,0,0,0,300,0,,,,,,0,0,0,0,0,,,0,40,0,0,835,0,835,-915,5600,5500,100,0,0,0,0,4306,3848,1294,48,411,0,0,835,2554,600,240,480,54,360,360,460,100,360,2587,,,,,,,,,,,,,,,,,,,,,1,70,200,300,4,0,,,3,3
2014,418202381,P,616.461164412116,,1226.98828136628,G1,2,3,G2,G2,G2,G2,G2,6,1,G4,2,P,2,35,G2,2,G2,1,1,G1,G1,G1,G2,G2,Q1,,Q1,D01,G1,Q3,,Q3,D05,Q3,,Q3,D05,14688,588,588,588,210,378,0,0,0,14100,14000,14000,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,14688,650,300,0,20,180,150,330,634,1096,16,16,0,0,0,0,1080,400,200,0,50,80,120,230,30,200,375,,,,,,,,,,,,,,,,,,,,,1,65,200,300,3,0,,,3,3
2014,418202391,P,1796.91026372223,,3576.52343783895,G1,2,4,G2,G2,G2,G2,G2,4,1,G3,2,P,4,50,G4,1,G1,2,1,G1,G1,G1,G2,G2,Q2,,Q2,D03,G2,Q3,,Q3,D06,Q3,,Q3,D06,19950,5950,5950,5950,4420,1530,0,0,0,14000,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,19950,2140,1920,0,220,0,0,0,1774,3646,366,13,181,120,52,0,3280,600,180,150,1500,480,240,130,30,100,980,,,,,,,,,,,,,,,,,,,,,1,70,100,150,4,0,,,2,2
2014,418203121,P,1342.80172273602,,2668.50361386156,G1,2,3,G2,G2,G2,G2,G2,3,1,G2,2,,,69,G5,7,G4,2,3,G3,G3,G1,G1,G1,Q2,,Q2,D04,G2,Q1,,Q1,D02,Q1,,Q1,D01,4130,4130,630,630,150,480,0,0,3500,0,0,0,0,0,0,0,0,0,0,3300,3300,3000,0,0,1800,0,0,0,1200,,,,,,0,0,0,0,0,0,0,0,3000,0,3000,300,0,0,0,0,0,300,0,,,,,,0,0,0,0,0,,,0,0,0,0,227,0,227,830,2835,2650,0,0,185,0,185,2405,1850,430,18,185,0,0,227,1420,540,390,0,90,180,120,100,50,50,1520,,,,,,,,,,,,,,,,,,,,,1,70,150,250,5,0,,,2,3
2014,418203141,P,1529.09145917676,,3038.71083029517,G1,1,4,G2,G2,G2,G2,G2,7,1,G4,2,C,3,49,G3,1,G1,2,1,G1,G1,G4,G2,G1,Q5,,Q5,D10,G6,Q5,,Q5,D10,Q5,,Q5,D10,106695,6145,6145,5145,850,2795,1500,1000,0,100550,100000,100000,0,0,550,250,300,300,0,20900,20900,20000,20000,0,0,0,0,0,0,,,,,,0,0,0,0,0,20000,0,0,0,20000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,900,0,0,0,7307,6000,1307,85795,12000,12000,0,0,0,0,0,8401,6851,3599,721,821,500,250,1307,3252,960,480,840,12,240,120,600,360,240,5330,,,,,,,,,,,,,,,,,,,,,1,60,250,300,4,0,,,2,3
2014,418203151,P,1768.17255577942,,3513.82843439633,G1,1,3,G2,G2,G2,G2,G2,6,1,G4,2,C,3,50,G4,1,G1,2,1,G1,G1,G3,G2,G1,Q5,,Q5,D10,G6,Q5,,Q5,D10,Q5,,Q5,D10,122610,2060,2060,2060,200,1140,720,0,0,120550,120500,68000,52500,0,50,20,30,30,0,16500,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,16500,0,0,0,106110,18680,17000,0,1680,0,0,0,13809,9621,4871,3131,1440,300,0,0,4750,720,360,1000,200,720,180,1570,70,1500,8221,,,,,,,,,,,,,,,,,,,,,1,66,250,350,2,0,,,3,3
2014,418203161,P,1463.47281295145,,2908.30910928452,G1,2,1,G2,G2,G2,G2,G2,6,1,G4,1,M,2,24,G1,1,G1,1,3,G3,G3,G1,G3,G2,Q2,,Q2,D04,G2,Q1,,Q1,D01,Q1,,Q1,D02,1420,1420,920,920,800,120,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,1420,2800,2800,0,0,0,0,0,2487,2263,313,181,132,0,0,0,1950,700,700,0,50,50,100,350,50,300,2488,,,,,,,,,,,,,,,,,,,,,1,60,200,300,4,0,,,3,3
2014,418203181,P,1306.56167188101,,2596.48491482138,G1,1,3,G2,G2,G2,G2,G2,3,1,G2,2,,,69,G5,7,G4,2,2,G2,G2,G3,G2,G1,Q3,,Q3,D06,G3,Q5,,Q5,D10,Q4,,Q4,D08,82274,23274,274,274,274,0,0,0,23000,59000,59000,0,59000,0,0,0,0,0,0,43000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,43000,14460,14150,310,39274,3923,2400,0,0,323,1200,1523,3471,1568,452,107,0,0,35,310,1116,240,336,0,60,120,120,240,120,120,2259,,,,,,,,,,,,,,,,,,,,,2,,,,,64,3,1,3,1
2014,418203191,P,867.818724485553,,1764.73999009876,G2,1,2,G2,G2,G2,G2,G2,6,1,G4,2,P,2,33,G2,2,G2,2,2,G2,G2,G3,G2,G1,Q3,,Q3,D06,G3,Q5,,Q5,D09,Q4,,Q4,D08,63136,29336,12836,12836,4025,5801,3010,0,16500,33800,30000,0,30000,0,3800,3800,0,0,0,25500,500,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,500,0,,,,,,0,0,0,0,0,,,0,0,0,25000,6250,6000,250,37636,4508,4500,0,8,0,0,0,3642,4816,866,129,247,240,0,250,3950,1800,250,0,50,1000,250,600,200,400,2986,,,,,,,,,,,,,,,,,,,,,1,65,250,350,3,0,,,3,2
2014,418203301,F,1783.41493330157,3584.0773318879,,G1,1,4,G2,G2,G2,G2,G2,5,3,G3,2,F,7,34,G2,2,G2,2,2,G2,G2,G2,G3,G1,Q3,Q3,,D05,G3,Q2,Q2,,D04,Q2,Q2,,D04,10058,8058,558,558,2,556,0,0,7500,2000,0,0,0,0,2000,2000,0,0,0,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,600,0,0,600,0,0,0,0,0,600,0,0,600,0,0,0,0,0,140,100,40,9458,3700,3700,0,0,0,0,0,3537,163,163,40,83,0,0,40,0,0,0,0,0,0,0,0,0,0,1804,3,4,1,2,4,2,,,1,1,,,3,1,5,1,15,,,2,,,,,,,,,,
2014,418203341,F,1829.44561599824,3676.58372032621,,G1,1,2,G2,G2,G2,G2,G2,6,1,G4,2,P,2,35,G2,4,G3,2,1,G1,G1,G1,G3,G1,Q4,Q4,,D07,G3,Q3,Q3,,D06,Q3,Q3,,D05,20653,1850,1850,1850,670,1180,0,0,0,18803,13000,13000,0,0,5803,5303,500,500,0,6800,6800,4800,4800,0,0,0,0,0,0,4800,0,0,0,0,4800,0,0,0,0,4800,0,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,248,0,248,13853,4800,0,4800,0,0,0,0,4400,400,400,20,72,0,60,248,0,0,0,0,0,0,0,0,0,0,3343,1,6,1,2,3,2,,,1,1,,,3,2,,1,30,,,1,,,,,,,,,,
2014,418203361,P,1750.73641196351,,3596.83789096588,G1,1,5,G2,G2,G2,G2,G2,5,2,G3,2,O,A,41,G3,1,G1,2,2,G2,G2,G2,G2,G1,Q4,,Q4,D07,G4,Q1,,Q1,D02,Q1,,Q1,D02,4541,4141,3751,3751,1051,2700,0,0,390,400,0,0,0,0,400,400,0,0,0,2900,2900,2500,0,0,0,2500,0,0,0,,,,,,0,0,0,0,0,0,0,2500,0,0,2500,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,400,0,0,0,150,70,80,1641,5000,5000,0,0,0,0,0,4206,4136,794,66,448,200,0,80,3342,660,204,912,1000,36,240,290,50,240,2023,,,,,,,,,,,,,,,,,,,,,1,60,200,300,3,0,,,3,3
2014,418203371,P,3079.6126217617,,6326.97607481837,G1,1,3,G2,G2,G2,G2,G2,4,1,G3,2,G,7,30,G2,3,G3,2,3,G3,G2,G2,G2,G2,Q3,,Q3,D06,G3,Q2,,Q2,D04,Q3,,Q3,D05,13670,10820,3820,2820,1200,1620,0,1000,7000,2850,0,0,0,0,2850,2250,600,600,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,13670,4200,1200,3000,0,0,0,0,3759,1953,441,96,345,0,0,0,1512,120,240,0,120,600,192,240,120,120,2200,,,,,,,,,,,,,,,,,,,,,1,70,100,200,3,0,,,2,2
2014,418203381,P,1965.55841887779,,3912.19628943327,G1,1,2,G2,G2,G2,G2,G2,4,1,G3,2,A,6,58,G4,4,G3,2,1,G1,G1,G3,G1,G2,Q4,,Q4,D08,G4,Q5,,Q5,D10,Q5,,Q5,D10,74898,27798,27798,27798,27020,778,0,0,0,47100,45000,25000,20000,0,2100,1800,300,300,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,74898,6300,0,6300,0,0,0,0,4016,5564,2284,1781,445,0,58,0,3280,600,1080,0,350,480,120,650,200,450,3079,,,,,,,,,,,,,,,,,,,,,1,65,150,200,3,0,,,1,2
2014,418203391,P,865.407532036665,,1635.10855401986,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,S,7,46,G3,2,G2,2,1,G1,G1,G2,G2,G1,Q3,,Q3,D05,G3,Q2,,Q2,D04,Q1,,Q1,D02,10300,1130,1130,1130,396,180,554,0,0,9170,8000,8000,0,0,1170,1120,50,50,0,6580,6580,5320,4600,0,0,0,0,0,720,,,,,,0,0,0,0,0,4600,0,0,720,4600,720,1260,700,0,0,0,0,0,560,,,,,,0,0,0,0,0,,,0,0,0,0,995,684,311,3720,3340,2990,0,350,0,0,0,2728,3511,612,50,161,50,40,311,2899,720,300,300,20,575,300,684,36,648,1578,,,,,,,,,,,,,,,,,,,,,1,57,150,250,4,0,,,2,3
2014,419200101,P,1286.99822753744,,2557.60717079632,G1,1,2,G1,G2,G2,G2,G2,2,1,G1,2,,,73,G5,7,G4,2,1,G1,G1,G4,G4,G1,Q4,,Q4,D08,G4,Q5,,Q5,D10,Q5,,Q5,D10,255050,5050,5050,5050,5050,0,0,0,0,250000,250000,100000,150000,0,0,0,0,0,0,50000,1000,1000,0,0,0,0,1000,0,0,,,,,,0,0,0,0,0,1000,0,0,0,1000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,49000,8000,8000,0,205050,6000,0,0,3840,2160,0,2160,4337,3745,1663,1501,162,0,0,0,2082,960,840,0,96,50,36,100,100,0,3916,,,,,,,,,,,,,,,,,,,,,2,,,,,63,3,6,2,3
2014,419200121,P,1337.53130994292,,2658.03003106613,G1,1,2,G1,G2,G2,G2,G2,4,1,G3,2,,,75,G5,7,G4,2,1,G1,G1,G3,G1,G2,Q2,,Q1,D03,G2,Q4,,Q4,D08,Q5,,Q5,D09,40150,150,150,150,150,0,0,0,0,40000,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,40150,1536,0,1200,0,96,240,336,1507,769,29,29,0,0,0,0,740,360,240,0,70,0,0,70,10,60,1086,,,,,,,,,,,,,,,,,,,,,2,,,,,75,3,1,1,2
2014,419200131,P,2189.67540189739,,4351.46652406131,G1,1,2,G2,G2,G2,G2,G2,4,1,G3,2,G,7,31,G2,1,G1,2,2,G2,G2,G1,G1,G2,Q3,,Q3,D05,G3,Q1,,Q1,D02,Q2,,Q2,D03,4338,4338,338,338,130,208,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,4338,3240,3240,0,0,0,0,0,3124,933,116,1,115,0,0,0,817,360,99,0,0,108,180,70,20,50,2210,,,,,,,,,,,,,,,,,,,,,1,60,200,300,5,0,,,2,3
2014,419200141,P,1390.13380927464,,2762.56517638505,G1,1,5,G2,G2,G2,G2,G2,4,1,G3,2,F,7,42,G3,1,G1,2,3,G3,G3,G1,G1,G2,Q3,,Q3,D06,G3,Q1,,Q1,D01,Q1,,Q1,D01,582,582,82,82,82,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,582,4200,4200,0,0,0,0,0,3918,2640,282,121,161,0,0,0,2358,600,831,130,30,97,360,310,10,300,1753,,,,,,,,,,,,,,,,,,,,,1,70,200,300,5,0,,,2,3
2014,419200151,P,1330.95399972537,,2644.95904856533,G1,1,2,G2,G2,G2,G2,G2,3,1,G2,2,C,7,44,G3,2,G2,4,3,G3,G3,G1,G3,G2,Q1,,Q1,D02,G2,Q1,,Q1,D01,Q1,,Q1,D01,410,410,10,10,10,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,410,1500,1500,0,0,0,0,0,1499,888,1,1,0,0,0,0,887,60,458,0,50,70,114,135,35,100,1061,,,,,,,,,,,,,,,,,,,,,1,56,150,200,5,0,,,2,3
2014,419200161,P,1371.45208148136,,2725.43962125795,G1,1,1,G2,G2,G2,G2,G2,4,1,G3,1,L,4,42,G3,1,G1,1,5,G4,G4,G2,G3,G1,Q1,,Q1,D01,G1,Q1,,Q1,D01,Q1,,Q1,D01,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,60,0,0,50,50,0,50,580,580,0,0,0,0,0,563,492,17,1,16,0,0,0,475,200,150,0,35,35,25,30,0,30,564,,,,,,,,,,,,,,,,,,,,,1,70,200,250,4,0,,,2,3
