"조사연도","MD제공용_가구고유번호","조사부문코드","가중값","가중값(금융부문)","가중값(복지부문)","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주종사상지위코드(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","과거기준입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드","소득5분위코드(금융부문)","소득5분위코드(복지부문)","소득10분위코드","소득계층구간코드(보도용)","자산총액5분위코드","자산총액5분위코드(금융부문)","자산총액5분위코드(복지부문)","자산총액10분위코드","순자산5분위코드","순자산5분위코드(금융부문)","순자산5분위코드(복지부문)","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(조사)","경상소득_근로소득(조사)","경상소득_사업소득(조사)","경상소득_재산소득(조사)","경상소득_공적이전소득(조사)","경상소득_사적이전소득(조사)[가구간이전소득+비영리단체이전소득]","경상소득_이전소득(조사)[공적이전소득+사적이전소득]","처분가능소득(조사)[경상소득-비소비지출]","지출(조사)[비소비지출(조사)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","지출_비소비지출(조사)","지출_비소비지출_세금(조사)","지출_비소비지출_공적연금사회보험료(조사)","지출_비소비지출_가구간이전지출(조사)","지출_비소비지출_비영리단체이전지출(조사)","지출_비소비지출_연간지급이자(조사)","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_주거비","지출_소비지출_교육비(보육료포함)","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_경조비및기타소비지출(2016년까지)","지출_소비지출_경조비(2016년까지)","지출_소비지출_기타소비지출비","분배6차_균등화처분가능소득(조사)","여유자금운용계획코드","금융자산투자주목적코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","부채상환방법코드","1년전대비부채증감코드","원리금연체여부","원리금연체사유코드","원리금상환_생계부담정도코드","30일이상원리금연체여부","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)","1년후소득변화코드(2011~2016년)","1년후지출변화코드(2012~2016년)"
2016,428200271,P,800.998335605753,,1616.19916843815,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,F,1,63,G5,1,G1,2,2,G2,G2,G4,G2,G1,Q5,,Q5,D10,G6,Q5,,Q5,D10,Q5,,Q5,D10,211900,131900,76900,76900,16000,10900,50000,0,55000,80000,80000,0,80000,0,0,0,0,0,0,50000,50000,50000,0,0,0,0,50000,0,0,,,,,,0,0,0,0,0,0,50000,0,0,50000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,2000,0,2000,161900,15600,15600,0,0,0,0,0,11639,9561,3961,271,930,400,360,2000,5600,3000,500,0,200,100,300,1500,300,1200,8395,,,,,,,,,,,,,,,,,,,,,,1,68,400,600,3,0,,,3,3
2016,428200291,P,463.745543546847,,935.713756858809,G2,1,4,G2,G2,G2,G2,G2,7,1,G4,2,P,2,63,G5,1,G1,2,1,G1,G1,G4,G2,G1,Q5,,Q5,D09,G5,Q5,,Q5,D10,Q5,,Q5,D10,119320,65620,65620,65620,50150,8470,7000,0,0,53700,52000,28000,24000,0,1700,1650,50,50,0,2000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,2000,0,0,0,117320,8400,6440,0,1960,0,0,0,6798,5322,1602,962,540,0,100,0,3720,2400,500,0,200,200,120,300,100,200,3530,,,,,,,,,,,,,,,,,,,,,,1,65,300,400,2,0,,,2,2
2016,428200301,P,732.685095814589,,1480.10437166028,G2,1,2,G2,G2,G2,G2,G2,2,1,G1,2,A,6,50,G4,2,G2,4,4,G3,G3,G2,G1,G1,Q2,,Q2,D03,G2,Q1,,Q1,D02,Q1,,Q1,D01,1885,1485,1485,1485,45,1440,0,0,0,400,0,0,0,0,400,400,0,0,0,1000,1000,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,1000,0,0,0,0,0,0,885,2340,2340,0,0,0,0,0,2319,1661,21,21,0,0,0,0,1640,600,400,0,15,250,180,195,15,180,1655,,,,,,,,,,,,,,,,,,,,,,1,65,80,100,5,0,,,2,2
2016,428200341,P,783.877989331682,,1583.51963959111,G2,2,4,G2,G2,G2,G2,G2,4,1,G3,2,Q,4,51,G4,1,G1,2,3,G3,G3,G2,G2,G1,Q4,,Q4,D08,G4,Q2,,Q2,D03,Q2,,Q2,D04,8415,7615,4615,4615,2655,1960,0,0,3000,800,0,0,0,0,800,800,0,0,0,60,60,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,60,0,0,150,150,0,8355,6860,6840,0,20,0,0,0,6226,2644,634,26,608,0,0,0,2010,600,600,0,80,240,240,250,50,200,3119,,,,,,,,,,,,,,,,,,,,,,1,70,200,300,4,0,,,3,3
2016,428200351,P,695.494634558447,,1404.97555492343,G2,1,3,G2,G2,G2,G2,G2,5,3,G3,3,R,4,42,G3,1,G1,2,3,G3,G3,G2,G2,G1,Q3,,Q3,D06,G3,Q2,,Q2,D03,Q2,,Q2,D03,7120,5020,2320,1820,20,1800,0,500,2700,2100,0,0,0,0,2100,100,2000,1000,1000,2000,2000,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,2000,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,204,0,204,5120,4560,2400,2160,0,0,0,0,3859,2247,701,29,348,0,120,204,1546,360,500,120,21,25,360,160,60,100,2424,,,,,,,,,,,,,,,,,,,,,,1,58,200,300,5,0,,,1,3
2016,428200361,P,751.521197495331,,1518.15536601237,G2,1,4,G2,G2,G2,G2,G2,4,1,G3,2,G,5,49,G3,4,G3,2,2,G2,G2,G2,G2,G1,Q2,,Q2,D03,G2,Q2,,Q2,D04,Q2,,Q2,D03,10985,10485,6494,6294,1234,3060,2000,200,3991,500,0,0,0,0,500,300,200,200,0,3690,3690,2000,0,0,0,0,2000,0,0,,,,,,0,0,0,0,0,0,0,0,2000,0,2000,1200,0,0,0,0,1200,0,0,,,,,,0,0,0,0,0,,,0,490,0,0,538,383,155,7295,2000,0,2000,0,0,0,0,950,3320,1050,49,228,408,210,155,2270,360,210,350,670,270,260,150,70,80,881,,,,,,,,,,,,,,,,,,,,,,1,60,200,300,4,0,,,3,3
2016,428200381,P,502.501552498533,,954.812957299984,G2,1,2,G1,G2,G2,G2,G2,2,1,G1,2,A,6,72,G5,4,G3,2,1,G1,G1,G3,G1,G2,Q2,,Q2,D03,G2,Q3,,Q3,D06,Q4,,Q4,D07,26845,14924,14924,14924,13900,924,100,0,0,11921,10000,5000,5000,0,1921,0,1921,1921,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,26845,2004,0,1600,5,369,30,399,1792,1322,212,8,54,0,150,0,1110,170,250,0,110,150,130,300,150,150,1379,,,,,,,,,,,,,,,,,,,,,,1,85,200,300,3,0,,,2,3
2016,428200391,P,583.49991497457,,1108.71951863827,G2,1,2,G2,G2,G2,G2,G2,2,1,G1,2,A,6,65,G5,4,G3,2,1,G1,G1,G2,G1,G1,Q1,,Q1,D01,G1,Q2,,Q2,D03,Q2,,Q2,D03,7870,1340,1340,1340,340,0,1000,0,0,6530,6500,2000,4500,0,30,0,30,30,0,300,300,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,300,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,12,0,12,7570,824,210,200,12,372,30,402,773,2381,51,3,36,0,0,12,2330,200,150,0,1800,50,50,80,30,50,557,,,,,,,,,,,,,,,,,,,,,,1,80,150,250,4,0,,,1,3
2016,428503311,F,683.727670107202,1354.64476608055,,G2,1,1,G2,G2,G2,G2,G2,4,1,G3,1,I,4,50,G4,3,G3,4,2,G2,G2,G2,G1,G1,Q4,Q4,,D07,G4,Q4,Q4,,D07,Q4,Q4,,D08,37680,17480,12480,2480,2480,0,0,10000,5000,20200,0,0,0,0,20200,200,20000,10000,10000,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,500,500,0,37180,5000,0,5000,0,0,0,0,3780,1220,1220,116,324,480,300,0,0,0,0,0,0,0,0,0,0,0,4578,2,2,4,1,3,1,1,2,,1,,,3,2,,2,,,2,,1,,,0,0,,,,,,
2016,429200201,P,666.602224347086,,1345.02396918719,G2,1,2,G1,G2,G2,G2,G2,4,1,G3,2,G,5,77,G5,4,G3,2,1,G1,G1,G2,G2,G2,Q2,,Q2,D04,G3,Q5,,Q5,D09,Q5,,Q5,D09,54730,18330,18330,8330,8150,180,0,10000,0,36400,35000,35000,0,0,1400,900,500,500,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,54730,3000,0,1200,0,1600,200,1800,2914,1706,86,62,0,0,24,0,1620,700,360,0,110,240,60,150,100,50,2121,,,,,,,,,,,,,,,,,,,,,,1,85,200,200,3,0,,,2,1
2016,429200221,P,965.944188803055,,1949.01552887815,G2,1,5,G2,G2,G2,G2,G2,4,1,G3,2,O,4,47,G3,1,G1,2,1,G1,G1,G2,G3,G2,Q4,,Q4,D08,G4,Q5,,Q5,D09,Q5,,Q5,D09,62280,8060,8060,8060,2300,5760,0,0,0,54220,54000,14000,40000,0,220,100,120,120,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,30,30,0,62280,6564,5160,0,0,1404,0,1404,5687,4517,877,247,580,0,50,0,3640,840,240,1200,300,380,360,320,80,240,2587,,,,,,,,,,,,,,,,,,,,,,1,61,300,300,3,0,,,2,3
2016,429200241,P,994.255550238985,,2006.14024034898,G2,1,4,G2,G2,G2,G2,G2,6,1,G4,2,C,3,47,G3,1,G1,2,2,G2,G2,G3,G1,G1,Q4,,Q4,D07,G4,Q4,,Q4,D07,Q4,,Q4,D08,37812,16432,3432,3432,1800,1632,0,0,13000,21380,20000,0,20000,0,1380,880,500,500,0,5500,5500,5000,0,0,5000,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,5000,0,5000,500,0,0,0,0,0,500,0,,,,,,0,0,0,0,0,,,0,0,0,0,200,0,200,32312,5280,2880,2400,0,0,0,0,4169,5711,1111,406,505,0,0,200,4600,1200,500,1200,100,500,500,600,100,500,2238,,,,,,,,,,,,,,,,,,,,,,1,70,200,300,4,0,,,2,2
2016,429200271,P,1186.95066396023,,2394.94714382756,G2,1,2,G2,G2,G2,G2,G2,7,2,G4,2,Q,2,40,G3,3,G3,2,1,G1,G1,G4,G2,G1,Q5,,Q5,D10,G6,Q5,,Q5,D10,Q5,,Q5,D10,126716,31316,31316,26316,7640,15676,3000,5000,0,95400,80000,80000,0,0,15400,6400,9000,4000,5000,20000,20000,20000,20000,0,0,0,0,0,0,,,,,,0,0,0,0,0,20000,0,0,0,20000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,600,0,600,106716,10000,0,10000,0,0,0,0,6745,6895,3255,805,930,500,420,600,3640,800,480,800,10,400,150,1000,450,550,6017,,,,,,,,,,,,,,,,,,,,,,1,70,300,400,3,0,,,3,3
2016,429200281,P,1057.7779282855,,2134.31131138917,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,S,8,50,G4,6,G3,2,1,G1,G1,G2,G3,G1,Q2,,Q2,D04,G3,Q3,,Q3,D05,Q2,,Q2,D04,21540,4790,4790,4790,950,3840,0,0,0,16750,15000,15000,0,0,1750,1700,50,50,0,9776,9776,6000,6000,0,0,0,0,0,0,,,,,,0,0,0,0,0,6000,0,0,0,6000,0,1500,0,0,0,0,0,1500,0,,,,,,0,0,0,0,0,,,2000,276,0,0,1180,772,408,11764,3000,1200,1800,0,0,0,0,2347,2051,653,51,144,50,0,408,1398,360,168,0,10,360,360,140,20,120,2019,,,,,,,,,,,,,,,,,,,,,,1,65,200,300,5,0,,,2,2
2016,429200301,P,755.373890093804,,1525.93822824096,G2,1,3,G2,G2,G2,G2,G1,2,1,G1,2,S,7,56,G4,1,G1,2,1,G1,G1,G2,G1,G1,Q2,,Q2,D04,G3,Q3,,Q3,D05,Q3,,Q3,D06,21585,11335,11335,11335,8422,2473,440,0,0,10250,8100,600,7500,0,2150,2000,150,150,0,4,4,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,4,0,0,6,6,0,21581,3095,2400,300,143,242,10,252,2661,1684,434,112,320,0,2,0,1250,360,196,0,91,193,160,250,60,190,1570,,,,,,,,,,,,,,,,,,,,,,1,70,150,150,3,0,,,2,2
2016,429200311,P,885.495711696549,,1788.79860045653,G2,1,1,G2,G2,G2,G2,G1,6,1,G4,1,,,55,G4,7,G4,4,5,G4,G4,G1,G1,G2,Q1,,Q1,D01,G1,Q1,,Q1,D01,Q1,,Q1,D01,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,10,648,0,0,0,648,0,648,638,590,10,0,0,0,10,0,580,180,150,0,0,50,120,80,30,50,648,,,,,,,,,,,,,,,,,,,,,,2,,,,,47,5,4,2,2
2016,429200361,F,567.271017377165,1196.46670827303,,G2,1,3,G2,G2,G2,G2,G2,6,3,G3,2,D,8,37,G2,1,G1,2,2,G2,G2,G3,G2,G1,Q5,Q5,,D09,G5,Q3,Q3,,D06,Q4,Q4,,D07,27635,24335,15435,15435,11800,1635,2000,0,8900,3300,0,0,0,0,3300,2800,500,500,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,1000,0,0,0,0,0,48,0,48,26635,7680,7200,0,0,480,0,480,6855,825,825,171,606,0,0,48,0,0,0,0,0,0,0,0,0,0,4067,1,5,1,1,4,2,,,3,2,,,2,2,,1,,10,,,2,,,0,0,,,,,,
2016,429200371,F,502.501552498533,1059.85738739102,,G2,2,1,G1,G2,G2,G2,G2,1,,G1,1,,,91,G5,7,G4,3,1,G1,G1,G2,G1,G2,Q1,Q1,,D01,G1,Q2,Q2,,D04,Q3,Q3,,D05,15030,30,30,30,30,0,0,0,0,15000,15000,1000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15030,436,0,0,257,179,0,179,428,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,1,2,1,4,4,2,,,4,2,,,,,,,,,,,,,,0,0,,,,,,
2016,429200391,F,540.118496776224,1139.19763238241,,G2,1,2,G1,G2,G2,G2,G2,2,1,G1,2,A,6,69,G5,4,G3,2,1,G1,G1,G3,G1,G1,Q2,Q2,,D04,G3,Q5,Q5,,D09,Q5,Q5,,D10,73200,11100,11100,11100,10600,0,500,0,0,62100,62000,22000,40000,0,100,0,100,100,0,2000,2000,2000,2000,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,2000,0,2000,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125,2000,125,71200,3066,0,2600,160,306,0,306,2910,156,156,31,0,0,0,125,0,0,0,0,0,0,0,0,0,0,2168,3,2,3,2,1,2,,,3,1,,,2,2,,1,,30,,,1,,,0,0,,,,,,
2016,430200221,P,1026.41081497242,,2019.05174438832,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,I,5,51,G4,3,G3,2,1,G1,G1,G2,G2,G1,Q5,,Q5,D09,G5,Q4,,Q4,D07,Q4,,Q4,D08,38336,5836,5836,5836,700,5136,0,0,0,32500,25000,19000,6000,0,7500,500,7000,0,7000,1500,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,1500,1558,1500,58,36836,8584,2584,6000,0,0,0,0,7174,4210,1410,290,942,120,0,58,2800,180,420,0,600,420,480,700,200,500,3718,,,,,,,,,,,,,,,,,,,,,,1,70,150,250,4,0,,,2,2
2016,430200251,P,1297.5983434893,,2621.29118202191,G2,2,3,G2,G2,G1,G2,G2,5,1,G4,2,G,3,43,G3,1,G1,3,1,G1,G1,G3,G2,G1,Q2,,Q2,D03,G2,Q3,,Q3,D05,Q2,,Q2,D04,18350,2350,2350,2350,1450,900,0,0,0,16000,16000,8000,8000,0,0,0,0,0,0,6700,3700,3700,1700,2000,0,0,0,0,0,,,,,,0,0,0,0,0,3700,0,0,0,3700,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,3000,1570,1500,70,11650,1650,1650,0,0,0,0,0,1313,1762,337,32,79,60,96,70,1425,120,170,700,150,150,30,105,20,85,898,,,,,,,,,,,,,,,,,,,,,,1,55,150,250,3,0,,,3,3
2016,430200271,P,745.785424472439,,1467.03380386822,G1,2,1,G1,G2,G2,G2,G2,1,,G1,1,C,8,73,G5,4,G3,3,3,G3,G3,G1,G4,G2,Q2,,Q2,D03,G2,Q2,,Q2,D03,Q2,,Q2,D03,7710,1710,1210,1210,10,1200,0,0,500,6000,6000,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,7710,2240,0,2000,0,240,0,240,2101,1977,139,7,72,0,60,0,1838,600,540,0,20,12,36,630,30,600,2168,,,,,,,,,,,,,,,,,,,,,,1,80,100,150,4,0,,,1,2
2016,430200291,P,728.917089519016,,1433.85211811839,G1,1,1,G1,G2,G2,G2,G2,2,1,G1,1,,,86,G5,7,G4,3,3,G3,G3,G1,G3,G2,Q1,,Q1,D01,G1,Q1,,Q1,D01,Q1,,Q1,D01,400,400,50,50,50,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,400,504,0,0,0,504,0,504,503,511,1,1,0,0,0,0,510,180,180,0,30,12,72,36,0,36,504,,,,,,,,,,,,,,,,,,,,,,2,,,,,64,3,4,2,2
2016,430200301,P,806.137867780999,,1576.13964288117,G2,1,2,G1,G2,G2,G2,G2,7,1,G4,2,,,78,G5,7,G4,2,1,G1,G1,G3,G3,G1,Q4,,Q4,D07,G4,Q5,,Q5,D09,Q5,,Q5,D09,69115,195,195,195,150,5,40,0,0,68920,68750,15000,53750,0,170,0,170,170,0,7000,7000,7000,0,7000,0,0,0,0,0,,,,,,0,0,0,0,0,7000,0,0,0,7000,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,2893,2500,393,62115,5040,4000,0,800,0,240,240,4306,1574,734,110,135,0,96,393,840,120,120,0,20,120,60,400,250,150,3403,,,,,,,,,,,,,,,,,,,,,,2,,,,,78,3,1,1,1
2016,430200311,P,895.393168758102,,1750.6492693729,G2,1,3,G2,G2,G2,G2,G2,4,1,G3,2,I,4,65,G5,3,G3,2,1,G1,G1,G2,G1,G1,Q5,,Q5,D10,G6,Q5,,Q5,D10,Q5,,Q5,D10,182712,78612,78612,78612,65900,12712,0,0,0,104100,90000,40000,50000,0,14100,8100,6000,3000,3000,17500,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,17500,0,0,0,165212,15248,4500,8000,2400,348,0,348,12787,10139,2461,1404,957,0,100,0,7678,1900,1500,0,348,800,480,2650,350,2300,7697,,,,,,,,,,,,,,,,,,,,,,1,70,400,500,2,0,,,3,3
2016,430200321,P,1048.72442399735,,2050.43852321424,G2,1,3,G2,G2,G2,G2,G2,6,1,G4,2,L,3,65,G5,4,G3,2,1,G1,G1,G3,G4,G1,Q5,,Q5,D10,G6,Q5,,Q5,D10,Q5,,Q5,D10,365430,50830,50830,50830,29500,5690,15640,0,0,314600,310000,200000,110000,0,4600,3000,1600,1600,0,50000,15000,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,15000,,,,,,0,0,0,0,0,,,0,0,0,35000,0,0,0,315430,15696,0,9000,6180,516,0,516,13925,6821,1771,771,600,0,400,0,5050,1800,480,0,100,700,420,1550,600,950,8415,,,,,,,,,,,,,,,,,,,,,,1,70,300,500,2,0,,,2,1
2016,430200331,P,1012.06132532422,,1978.75579305216,G2,1,2,G2,G2,G2,G2,G2,4,1,G3,2,H,8,55,G4,4,G3,2,1,G1,G1,G2,G2,G1,Q2,,Q2,D03,G2,Q4,,Q4,D07,Q4,,Q4,D07,29898,3330,3330,2130,450,1680,0,1200,0,26568,13000,13000,0,0,13568,1530,12038,38,12000,2860,2860,2860,0,0,0,0,0,0,2860,,,,,,0,0,0,0,0,2860,0,0,0,2860,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,60,0,60,27038,1800,0,1800,0,0,0,0,1303,1667,497,47,150,120,120,60,1170,300,200,0,30,150,30,460,40,420,1167,,,,,,,,,,,,,,,,,,,,,,1,70,100,150,4,0,,,2,2
2016,430200361,P,400.641320877456,,808.386410883643,G2,1,3,G2,G2,G2,G2,G2,7,1,G4,2,O,2,57,G4,1,G1,2,1,G1,G1,G4,G2,G2,Q5,,Q5,D10,G6,Q5,,Q5,D10,Q5,,Q5,D10,85955,45055,45055,42055,27270,8785,6000,3000,0,40900,40000,40000,0,0,900,100,800,800,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,30,30,0,85955,12330,12000,0,330,0,0,0,10372,7538,1958,1258,400,0,300,0,5580,800,1200,600,50,150,180,2600,200,2400,6195,,,,,,,,,,,,,,,,,,,,,,1,65,300,300,2,0,,,2,3
