"조사연도","MD제공용_가구고유번호","가중값","수도권여부","가구주_성별코드","가구원수","노인가구여부","조손가구여부","한부모가구여부","다문화가구여부(2012년~)","장애인가구여부(2012년~)","가구주_교육정도_학력코드","가구주_교육정도_수학구분코드","가구주_교육정도_통합코드","가구주_동거여부","가구주_산업대분류코드","가구주_직업대분류코드","가구주_만연령","가구주연령_10세단위코드","가구주_종사상지위코드","가구주_종사상지위(보도용)","가구주_혼인상태코드","입주형태코드","입주형태통합코드","전용면적규모코드","주택종류통합코드","부채보유여부","소득5분위코드(보완)","소득10분위코드(보완)(2017년~)","소득계층구간코드(보도용)(보완)","자산총액5분위코드","자산총액10분위코드","순자산5분위코드","순자산10분위코드","자산","자산_금융자산","자산_금융자산_저축금액","자산_금융자산_저축_적립예치식저축금액","자산_금융자산_저축_적립예치식저축_수시적립예치식저축금액","자산_금융자산_저축_적립예치식저축_저축성보장성보험금액","자산_금융자산_저축_적립예치식저축_주식채권펀드금액","자산_금융자산_저축_기타저축금액","자산_금융자산_현거주지전월세보증금","자산_실물자산","자산_실물자산_부동산금액","자산_실물자산_부동산_거주주택금액","자산_실물자산_부동산_거주주택이외부동산금액","자산_실물자산_부동산_계약금중도금납입금액","자산_실물자산_기타실물자산","자산_실물자산_기타실물자산_자동차금액","자산_실물자산_기타실물자산_기타금액","자산_실물자산_기타실물자산_기타_자동차이외기타실물자산","자산_실물자산_기타실물자산_기타_권리금","부채","부채_금융부채","부채_금융부채_담보대출금액","부채_금융부채_담보대출_대출용도_거주주택구입금액","부채_금융부채_담보대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_담보대출_대출용도_전월세보증금마련금액","부채_금융부채_담보대출_대출용도_부채상환금액","부채_금융부채_담보대출_대출용도_사업자금마련금액","부채_금융부채_담보대출_대출용도_생활비마련금액","부채_금융부채_담보대출_대출용도_기타용도금액","부채_금융부채_담보대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_담보대출_대출기관_저축은행금액","부채_금융부채_담보대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_담보대출_대출기관_보험회사금액","부채_금융부채_담보대출_대출기관_기타기관금액","부채_금융부채_담보대출_상환방법_만기일시금액","부채_금융부채_담보대출_상환방법_원금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할상환금액","부채_금융부채_담보대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_담보대출_상환방법_기타상환방법금액","부채_금융부채_담보대출_담보형태_거주주택금액","부채_금융부채_담보대출_담보형태_거주주택이외부동산금액","부채_금융부채_담보대출_담보형태_예적금보험펀드채권금액","부채_금융부채_담보대출_담보형태_기타금액","부채_금융부채_담보대출_부동산담보대출금액","부채_금융부채_담보대출_부동산이외담보대출금액","부채_금융부채_신용대출금액","부채_금융부채_신용대출_대출용도_거주주택구입금액","부채_금융부채_신용대출_대출용도_거주주택이외부동산구입금액","부채_금융부채_신용대출_대출용도_전월세보증금마련금액","부채_금융부채_신용대출_대출용도_부채상환금액","부채_금융부채_신용대출_대출용도_사업자금마련금액","부채_금융부채_신용대출_대출용도_생활비마련금액","부채_금융부채_신용대출_대출용도_기타용도금액","부채_금융부채_신용대출_대출기관_은행금액(2010년은 농수협 중앙회 제외)","부채_금융부채_신용대출_대출기관_저축은행금액","부채_금융부채_신용대출_대출기관_비은행금융기관금액(2010년은 농수협중앙회 포함)","부채_금융부채_신용대출_대출기관_보험회사금액","부채_금융부채_신용대출_대출기관_기타기관금액","부채_금융부채_신용대출_상환방법_만기일시금액","부채_금융부채_신용대출_상환방법_원금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할상환금액","부채_금융부채_신용대출_상환방법_원리금분할일부만기상환금액","부채_금융부채_신용대출_상환방법_기타상환방법금액","부채_금융부채_신용대출_대출종류_신용대출금액","부채_금융부채_신용대출_대출종류_마이너스통장금액","부채_금융부채_신용카드관련대출금액","부채_금융부채_외상할부미상환금액","부채_금융부채_계탄후불입금액","부채_금융부채_개인직장빌린금액(2017년~)","부채_임대보증금","원리금상환금액","원리금상환_원금상환금액","원리금상환_이자지급금액","순자산","경상소득(보완)","경상소득_근로소득(보완)","경상소득_사업소득(보완)","경상소득_재산소득(보완)","경상소득_공적이전소득(보완)","경상소득_사적이전소득(조사)","이전소득(보완)[공적이전소득(보완)+사적이전소득(조사)]","처분가능소득(보완)[경상소득(보완)-비소비지출(보완)]","지출_소비지출비","지출_소비지출_식료품(외식비포함)","지출_소비지출_주거비","지출_소비지출_교육비(보육료포함)","지출_소비지출_의료비","지출_소비지출_교통비","지출_소비지출_통신비","지출_소비지출_기타소비지출비","지출(보완)[비소비지출(보완)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)","지출_비소비지출(보완)","지출_비소비지출_세금(보완)","지출_비소비지출_공적연금사회보험료(보완)","지출_비소비지출_가구간이전지출(조사)","지출_비소비지출_비영리단체이전지출(조사)","지출_비소비지출_연간지급이자(조사)","여유자금운용계획코드","금융자산투자운용방법코드","금융자산투자고려사항코드","거주지주택가격전망코드","여유자금부동산투자여부","부동산투자주목적코드","투자선호부동산코드","부동산투자기피사유코드","1년후금융부채규모전망코드","부채증가원인코드","1년전대비부채증감코드","부채상환방법코드","원리금연체여부","원리금연체사유코드","30일이상원리금연체여부","원리금상환_생계부담정도코드","원리금상환_생계부담_소득대비상환액비중","원리금상환_가계지출감소여부","원리금상환_가계지출감소항목코드","부채상환가능시기코드","가구주_은퇴여부","가구주_미은퇴_은퇴연령","가구주_미은퇴_최소생활비","가구주_미은퇴_적정생활비","가구주_미은퇴_노후준비상황코드","가구주_은퇴_은퇴연령","가구주_은퇴_적정생활비충당여부","가구주은퇴_생활비재원마련코드(2014년~)"
2020,513700111,1396.40627151027,G1,1,3,G2,G2,G2,G2,G2,6,1,G4,2,,,61,G5,7,G4,2,1,G1,G3,G2,G1,Q2,D03,G2,Q5,D10,Q5,D10,152780,30480,30480,25480,19480,6000,0,5000,0,122300,120000,80000,40000,0,2300,2300,0,0,0,6500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,6000,120,120,0,146280,2353,0,0,1660,303,390,693,1764,3120,1200,360,0,120,360,180,900,3709,589,241,108,240,0,0,1,1,2,3,2,,,3,2,,3,,2,,,1,20,,,1,2,,,,,60,3,3
2020,513700121,2129.07668381477,G1,1,3,G2,G2,G2,G2,G2,6,1,G4,2,P,2,50,G4,4,G3,2,1,G1,G2,G2,G1,Q5,D09,G6,Q5,D10,Q5,D10,123047,12147,12147,12147,1183,8964,2000,0,0,110900,110000,80000,30000,0,900,900,0,0,0,17370,16370,13820,0,13820,0,0,0,0,0,11150,0,0,0,2670,0,0,13820,0,0,11150,0,0,2670,11150,2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,1000,2950,2330,620,105677,10339,6588,3000,751,0,0,0,7402,3954,840,360,500,400,600,144,1110,6891,2937,524,1193,600,0,620,3,7,1,3,1,3,2,,1,,1,1,2,,,1,30,,,1,1,60,300,400,3,,,
2020,513700131,1994.39119279874,G1,1,4,G2,G2,G2,G2,G2,6,1,G4,2,S,3,36,G2,1,G1,2,2,G2,G2,G2,G1,Q3,D06,G4,Q4,D07,Q3,D05,37810,37110,4710,4710,4000,0,710,0,32400,700,0,0,0,0,700,700,0,0,0,18700,18700,18700,0,0,18700,0,0,0,0,18700,0,0,0,0,18700,0,0,0,0,0,0,0,18700,0,18700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,500,480,19110,5698,5332,121,5,240,0,240,3098,5180,1500,300,250,200,360,170,2400,7780,2600,56,564,600,900,480,3,7,1,2,1,1,2,,1,,1,1,2,,,2,,1,1,2,1,60,200,300,4,,,
2020,513700181,1189.77686275685,G1,1,1,G2,G2,G2,G2,G2,4,1,G3,1,D,7,63,G5,1,G1,4,3,G3,G1,G1,G2,Q2,D04,G3,Q1,D02,Q1,D02,2108,2108,1608,1608,1608,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,3306,2816,0,3,487,0,487,3215,1090,420,440,0,25,65,60,80,1181,91,1,90,0,0,0,2,1,2,4,2,,,2,2,,,,,,,,,,,,1,65,250,350,4,,,
2020,513700191,2675.3724811969,G1,1,4,G2,G2,G2,G2,G2,7,1,G4,2,K,2,41,G3,1,G1,2,3,G3,G2,G2,G1,Q5,D10,G6,Q5,D10,Q5,D10,385634,24834,4834,4834,650,4184,0,0,20000,360800,360000,0,360000,0,800,800,0,0,0,180500,110500,108000,0,13000,0,0,95000,0,0,0,0,108000,0,0,108000,0,0,0,0,0,108000,0,0,108000,0,2500,0,0,0,0,0,2500,0,2500,0,0,0,0,0,0,0,0,2500,0,2500,0,0,0,0,70000,3640,0,3640,205134,15455,12467,0,2848,140,0,140,8587,6510,3000,2000,300,50,300,180,680,13378,6868,2297,691,120,120,3640,3,1,2,3,1,5,2,,2,,2,,2,,,2,,1,2,2,1,57,300,400,3,,,
2020,513700211,1025.44165163327,G2,2,1,G1,G2,G2,G2,G2,3,1,G2,1,,,75,G5,7,G4,4,1,G1,G2,G2,G2,Q1,D01,G1,Q3,D05,Q3,D06,25020,20,20,20,20,0,0,0,0,25000,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25020,701,324,0,24,303,50,353,680,651,300,120,0,120,10,11,90,672,21,21,0,0,0,0,1,1,2,1,2,,,4,2,,,,,,,,,,,,1,80,80,150,4,,,
2020,513700221,1355.57543464619,G2,1,3,G2,G2,G2,G2,G2,5,4,G3,2,C,8,53,G4,1,G1,2,1,G1,G2,G2,G2,Q5,D09,G5,Q3,D06,Q4,D07,30830,430,430,430,430,0,0,0,0,30400,30000,30000,0,0,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30830,8936,8160,87,589,0,100,100,7518,2630,600,240,860,100,300,120,410,4048,1418,420,668,220,110,0,1,1,2,3,1,2,2,,2,,,,,,,,,,,,1,65,200,300,4,,,
2020,513700231,1326.29590241234,G2,1,2,G2,G2,G2,G2,G2,2,1,G1,2,S,7,65,G5,4,G3,2,1,G1,G2,G2,G2,Q2,D04,G3,Q3,D05,Q3,D06,24290,4290,4290,3790,1700,2040,50,500,0,20000,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24290,3257,1840,600,224,493,100,593,2976,1954,240,1268,0,96,120,50,180,2235,281,58,167,20,36,0,1,1,2,4,2,,,3,2,,,,,,,,,,,,1,80,150,250,4,,,
2020,513700241,1125.01483083732,G2,2,2,G1,G2,G2,G2,G2,3,1,G2,2,Q,4,66,G5,1,G1,2,1,G1,G2,G2,G1,Q3,D05,G3,Q3,D05,Q3,D05,23988,3988,3988,3988,1300,2688,0,0,0,20000,20000,20000,0,0,0,0,0,0,0,4300,4300,1300,0,0,0,1300,0,0,0,1300,0,0,0,0,0,0,1300,0,0,1300,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,1100,920,180,19688,3811,2868,0,107,776,60,836,3534,2062,600,820,0,100,60,72,410,2339,277,19,28,50,0,180,1,1,2,2,2,,,4,1,,1,1,2,,,2,,1,3,1,1,75,150,200,4,,,
2020,513700311,2831.23788878168,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,C,8,45,G3,1,G1,2,1,G1,G2,G2,G1,Q5,D09,G5,Q3,D06,Q3,D05,28399,9549,9549,9549,684,7805,1060,0,0,18850,18500,18500,0,0,350,350,0,0,0,12728,12728,7878,7878,0,0,0,0,0,0,7878,0,0,0,0,0,0,7878,0,0,7878,0,0,0,7878,0,3900,0,0,0,0,0,1900,2000,3900,0,0,0,0,0,0,0,2000,1900,2000,1900,700,250,0,0,0,2774,2222,552,15671,9927,8936,700,291,0,0,0,6971,4026,1200,350,960,190,580,252,494,6982,2956,966,644,240,554,552,3,4,2,2,1,4,4,,1,,1,1,2,,,1,30,,,1,1,85,300,500,2,,,
2020,513700331,3058.10165621715,G1,2,3,G2,G2,G2,G2,G2,5,1,G4,2,G,1,45,G3,4,G3,4,3,G3,G2,G2,G1,Q3,D05,G3,Q2,D03,Q2,D04,10604,6604,4604,1604,644,960,0,3000,2000,4000,0,0,0,0,4000,2000,2000,1000,1000,1320,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,0,0,0,1202,1128,74,9284,4240,1650,1900,0,190,500,690,3961,2400,500,800,0,0,400,340,360,2679,279,59,66,80,0,74,2,1,1,3,1,1,2,,1,,3,,2,,,2,,1,3,1,1,75,150,200,4,,,
2020,513700341,1809.94783042724,G1,1,2,G2,G2,G2,G2,G2,4,1,G3,2,,,44,G3,7,G4,1,1,G1,G2,G1,G2,Q1,D01,G1,Q2,D03,Q2,D03,8450,1400,1400,1400,1400,0,0,0,0,7050,6500,6500,0,0,550,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160,2000,160,8450,95,0,0,95,0,0,0,-171,1310,280,350,0,250,120,100,210,1576,266,30,76,0,0,160,1,1,2,3,2,,,2,2,,,,,,,,,,,,1,60,250,300,5,,,
2020,513700371,2113.2092136213,G1,1,6,G2,G2,G2,G2,G2,6,4,G3,2,C,8,39,G2,1,G1,2,1,G1,G2,G2,G1,Q4,D08,G5,Q4,D08,Q3,D06,54919,12169,12169,7669,3469,4200,0,4500,0,42750,31300,31300,0,0,11450,3050,8400,8400,0,29348,29348,20664,17081,0,0,0,2611,972,0,0,0,17081,2036,1547,2036,0,1547,17081,0,17081,0,2036,1547,17081,3583,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,6038,2645,0,0,0,3525,2929,596,25571,7454,4393,2800,3,258,0,258,6239,4037,1332,300,447,289,352,468,849,5252,1215,102,517,0,0,596,3,1,2,3,2,,,3,1,,3,,2,,,1,40,,,1,1,60,250,300,4,,,
2020,513700381,1809.01244445674,G1,2,2,G2,G2,G2,G2,G1,4,1,G3,2,,,65,G5,7,G4,4,3,G3,G1,G1,G2,Q1,D02,G2,Q1,D02,Q1,D02,2050,2050,1690,1690,10,1680,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050,1546,0,0,0,1546,0,1546,1546,1296,300,84,0,240,48,24,600,1296,0,0,0,0,0,0,1,1,2,4,2,,,3,2,,,,,,,,,,,,2,,,,,56,5,4
2020,513800111,1247.94694205725,G1,1,1,G1,G2,G2,G2,G2,3,1,G2,1,,,74,G5,7,G4,4,3,G3,G1,G4,G2,Q1,D01,G1,Q1,D02,Q2,D03,4554,4554,4054,4054,4054,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4554,929,0,0,95,834,0,834,928,830,320,432,0,12,8,18,40,831,1,1,0,0,0,0,1,1,2,2,2,,,3,2,,,,,,,,,,,,2,,,,,68,5,4
2020,513800121,1471.69585284549,G1,2,1,G1,G2,G2,G2,G1,2,1,G1,1,,,81,G5,7,G4,3,2,G2,G1,G2,G2,Q1,D01,G1,Q1,D02,Q1,D02,3220,3220,20,20,20,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3220,456,0,0,0,456,0,456,455,330,150,120,0,12,3,15,30,331,1,1,0,0,0,0,5,1,2,4,2,,,3,2,,,,,,,,,,,,2,,,,,60,5,4
2020,513800131,2457.45658742159,G1,1,2,G2,G2,G2,G2,G2,4,1,G3,2,H,8,51,G4,1,G1,4,2,G2,G1,G2,G2,Q4,D07,G4,Q2,D03,Q2,D03,7795,7195,4395,4395,2395,2000,0,0,2800,600,0,0,0,0,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7795,5816,5400,0,71,345,0,345,5060,2336,350,150,0,360,480,96,900,3092,756,290,466,0,0,0,1,1,2,3,2,,,2,2,,,,,,,,,,,,1,60,200,200,4,,,
2020,513800141,1932.44666191916,G1,2,4,G2,G2,G2,G2,G2,6,1,G4,2,C,3,58,G4,1,G1,2,1,G1,G2,G2,G1,Q4,D07,G4,Q4,D08,Q4,D08,58995,845,845,845,510,335,0,0,0,58150,58000,58000,0,0,150,150,0,0,0,19470,19470,17170,17170,0,0,0,0,0,0,17170,0,0,0,0,0,0,17170,0,0,17170,0,0,0,17170,0,2000,0,0,0,0,0,2000,0,2000,0,0,0,0,0,0,0,0,2000,0,2000,0,300,0,0,0,1736,1220,516,39525,6395,6010,149,1,235,0,235,5295,2124,600,350,50,300,204,240,380,3224,1100,180,404,0,0,516,1,10,1,1,2,,,2,1,,1,1,2,,,3,,1,5,2,1,63,200,250,4,,,
2020,513800161,1478.02838063189,G1,2,1,G1,G2,G2,G2,G2,6,1,G4,1,Q,2,66,G5,1,G1,4,1,G1,G2,G2,G1,Q3,D05,G3,Q5,D09,Q5,D09,65120,5120,5120,5120,5120,0,0,0,0,60000,60000,40000,20000,0,0,0,0,0,0,2030,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,2000,100,100,0,63090,4311,3048,0,732,331,200,531,3581,1810,480,240,0,50,60,60,920,2540,730,130,100,500,0,0,2,1,1,3,1,5,3,,2,,1,1,2,,,1,20,,,1,1,70,200,250,2,,,
2020,513800191,1246.24469017776,G1,2,2,G1,G2,G2,G2,G2,2,1,G1,2,N,9,75,G5,2,G2,2,1,G1,G1,G3,G2,Q2,D03,G2,Q3,D05,Q3,D06,23550,550,550,550,550,0,0,0,0,23000,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23550,2605,1568,0,30,887,120,1007,2489,998,600,150,0,80,1,37,130,1114,116,24,62,30,0,0,2,2,2,2,1,5,2,,2,,,,,,,,,,,,1,80,100,150,4,,,
2020,513800201,1039.50685724477,G2,1,2,G1,G2,G2,G2,G2,3,1,G2,2,,,75,G5,7,G4,2,1,G1,G2,G3,G2,Q1,D01,G1,Q2,D04,Q2,D04,12050,50,50,50,50,0,0,0,0,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12050,833,0,0,41,662,130,792,694,741,415,52,0,80,60,26,108,880,139,9,75,20,35,0,5,3,3,2,2,,,3,2,,,,,,,,,,,,2,,,,,65,4,4
2020,513800241,1374.99439687308,G2,1,4,G2,G2,G2,G2,G2,7,1,G4,2,G,3,41,G3,1,G1,2,1,G1,G2,G2,G1,Q4,D08,G5,Q3,D06,Q4,D07,32644,16344,16344,16344,4000,7944,4400,0,0,16300,16000,16000,0,0,300,300,0,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,200,200,0,32344,7446,7216,202,28,0,0,0,5737,5243,840,360,600,50,560,244,2589,6952,1709,356,463,860,30,0,2,7,3,2,1,2,4,,3,1,3,,2,,,2,,1,1,1,1,65,300,500,4,,,
2020,513800251,713.552945233804,G2,1,3,G2,G2,G2,G2,G2,3,1,G2,2,,,72,G5,7,G4,2,1,G1,G2,G2,G1,Q4,D07,G4,Q3,D06,Q3,D06,26128,9828,9828,9828,2200,7628,0,0,0,16300,16000,16000,0,0,300,300,0,0,0,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,3000,0,0,3000,0,0,0,0,0,0,0,3000,0,3000,0,0,0,0,0,0,110,50,60,23128,6361,5107,0,8,1166,80,1246,5787,2852,840,250,0,500,300,204,758,3426,574,30,340,120,24,60,1,1,2,4,2,,,3,1,,3,,2,,,3,,1,3,1,2,,,,,68,3,4
2020,513800321,1358.08894693211,G1,1,3,G2,G2,G2,G2,G1,4,1,G3,2,C,3,58,G4,1,G1,2,1,G1,G2,G3,G1,Q4,D08,G5,Q3,D06,Q3,D06,29932,13594,13594,13594,12478,1116,0,0,0,16338,15000,6000,9000,0,1338,1000,338,338,0,5020,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,520,0,0,0,0,0,520,0,0,0,0,0,0,520,0,0,520,0,0,0,0,0,4500,332,80,252,24912,7343,5267,1082,274,720,0,720,6445,2329,840,300,0,27,200,216,746,3227,898,199,447,0,0,252,1,1,3,3,2,,,2,1,,1,1,2,,,2,,1,3,1,1,63,200,250,3,,,
2020,513800331,1897.64865778288,G1,1,1,G2,G2,G2,G2,G2,4,1,G3,1,H,8,46,G3,4,G3,4,3,G3,G2,G3,G2,Q3,D06,G4,Q2,D04,Q2,D04,13324,3624,2624,2624,400,2224,0,0,1000,9700,0,0,0,0,9700,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10195,9980,215,13324,5506,0,5500,6,0,0,0,4832,3180,1000,750,50,100,500,480,300,3854,674,59,400,0,0,215,1,1,1,4,2,,,1,2,,,,,,,,,,,,1,70,200,300,3,,,
2020,513800341,923.637598702437,G1,1,2,G2,G2,G2,G2,G1,3,1,G2,2,,,66,G5,7,G4,2,1,G1,G2,G2,G1,Q3,D05,G3,Q3,D05,Q3,D05,20310,2010,2010,2010,200,1810,0,0,0,18300,16500,16500,0,0,1800,1800,0,0,0,5000,5000,5000,0,0,0,0,0,0,5000,5000,0,0,0,0,0,0,0,5000,0,5000,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,524,144,15310,3841,0,0,11,3830,0,3830,2557,1450,360,210,0,250,60,120,450,2734,1284,78,162,400,500,144,3,1,2,2,1,6,6,,1,,1,1,2,,,2,,2,,1,2,,,,,55,4,2
2020,513800351,2687.58106786136,G1,1,4,G2,G2,G2,G2,G2,5,1,G4,2,C,1,58,G4,1,G1,2,1,G1,G3,G2,G1,Q5,D09,G5,Q4,D07,Q4,D08,45295,10969,10969,10969,7297,3672,0,0,0,34326,32600,31500,0,1100,1726,1500,226,226,0,1600,1600,1300,1300,0,0,0,0,0,0,1300,0,0,0,0,0,0,1300,0,0,1300,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,782,680,102,43695,9536,9421,35,80,0,0,0,7828,5128,1800,429,168,60,500,253,1918,6836,1708,829,727,50,0,102,1,3,2,2,2,,,1,1,,1,1,2,,,1,30,,,1,1,65,150,250,2,,,
2020,513800371,3182.54522984848,G1,1,4,G2,G2,G2,G2,G2,4,1,G3,2,C,8,55,G4,1,G1,2,1,G1,G3,G2,G2,Q5,D10,G6,Q5,D09,Q5,D10,94784,30584,30584,30584,28820,1764,0,0,0,64200,59000,41000,18000,0,5200,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94784,16882,15018,0,1864,0,0,0,12976,2680,600,300,0,60,240,300,1180,6586,3906,1940,1076,200,690,0,1,3,1,2,2,,,1,2,,,,,,,,,,,,1,68,100,200,2,,,
2020,513800381,2153.62039850066,G1,1,2,G2,G2,G2,G2,G2,4,1,G3,2,N,9,73,G5,1,G1,2,3,G3,G1,G2,G1,Q3,D06,G4,Q2,D03,Q2,D04,11672,9420,3620,3620,3620,0,0,0,5800,2252,0,0,0,0,2252,1800,452,452,0,800,800,800,0,0,800,0,0,0,0,800,0,0,0,0,0,0,800,0,0,0,0,0,800,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,288,18,10872,5615,3788,0,27,1800,0,1800,5345,3262,1200,252,0,40,130,120,1520,3532,270,23,199,30,0,18,2,1,2,2,1,5,2,,1,,1,1,2,,,1,20,,,1,1,75,150,200,3,,,
2020,513800391,2833.58614267984,G1,1,6,G2,G2,G1,G2,G2,4,1,G3,2,H,8,65,G5,2,G2,2,3,G3,G1,G2,G1,Q4,D08,G5,Q2,D03,Q2,D03,10003,9422,5722,5722,2602,3120,0,0,3700,581,0,0,0,0,581,400,181,181,0,2030,2030,2000,0,0,1000,0,0,1000,0,1000,0,0,1000,0,1000,0,0,1000,0,0,0,1000,1000,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1056,936,120,7973,8455,4351,3600,6,498,0,498,7174,5034,2400,540,144,30,180,420,1320,6315,1281,294,697,50,120,120,2,1,2,2,1,1,2,,1,,1,1,2,,,2,,1,3,2,1,75,200,250,4,,,
2020,513900101,1415.54938670416,G1,2,3,G2,G2,G1,G2,G2,2,1,G1,2,,,71,G5,7,G4,3,1,G1,G1,G3,G1,Q2,D04,G3,Q3,D05,Q2,D04,23150,50,50,50,50,0,0,0,0,23100,23000,23000,0,0,100,100,0,0,0,10660,10660,9360,9360,0,0,0,0,0,0,9360,0,0,0,0,0,0,9360,0,0,9360,0,0,0,9360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,2047,1465,582,12490,3031,2140,0,1,830,60,890,2213,1875,600,250,0,60,250,280,435,2693,818,59,177,0,0,582,3,1,2,2,2,,,3,2,,1,1,2,,,2,,1,2,1,2,,,,,65,5,4
