ID,WAVE,WEIGHT1,score,mc,male,income,fa_edu,mo_edu,par_satis,health,aft_sch,aft_sch1,presch,care,abuse,sch_study,friend,teacher,wave3,wave4,wave5,wave6,wave7
16007,2,312.09174574816655,4.666666666666667,0.0,1.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,1.75,3.6666666666666665,3.2,3.75,0,0,0,0,0
16008,2,312.09174574816655,4.333333333333333,0.0,1.0,4.5,4.0,2.0,2.0,3.0,1.3333333333333333,1.0,1.0,4.0,2.75,3.6666666666666665,3.2,4.0,0,0,0,0,0
16010,2,312.09174574816655,5.0,0.0,1.0,3.0,2.0,4.0,3.0,3.0,1.3333333333333333,1.0,1.0,3.0,1.75,3.0,2.4,4.0,0,0,0,0,0
16011,2,354.8441494019473,4.0,0.0,0.0,10.0,5.0,5.0,3.0,3.0,0.0,1.0,1.0,3.5,1.75,2.3333333333333335,3.0,3.25,0,0,0,0,0
16012,2,354.8441494019473,4.333333333333333,0.0,0.0,7.0,4.0,5.0,3.0,3.0,1.3333333333333333,1.0,0.0,3.75,1.75,3.3333333333333335,3.0,3.0,0,0,0,0,0
16013,2,312.09174574816655,4.666666666666667,0.0,1.0,6.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,3.5,3.25,3.3333333333333335,2.8,3.5,0,0,0,0,0
16014,2,354.8441494019473,3.3333333333333335,0.0,0.0,6.0,4.0,4.0,3.0,3.0,1.7777777777777777,1.0,1.0,3.0,1.75,2.3333333333333335,2.2,2.5,0,0,0,0,0
16015,2,354.8441494019473,4.666666666666667,0.0,0.0,6.0,4.0,4.0,2.0,3.0,1.3333333333333333,1.0,1.0,4.0,3.0,3.0,2.8,2.75,0,0,0,0,0
16016,2,312.09174574816655,4.0,0.0,1.0,13.0,3.0,3.0,4.0,3.0,3.1666666666666665,1.0,0.0,4.0,2.0,3.0,3.2,3.25,0,0,0,0,0
16020,2,312.09174574816655,4.0,0.0,1.0,8.0,5.0,4.0,3.0,3.0,1.6666666666666665,1.0,1.0,4.0,2.75,3.3333333333333335,2.4,3.5,0,0,0,0,0
16022,2,354.8441494019473,3.0,0.0,0.0,4.0,2.0,2.0,3.0,4.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0
16023,2,354.8441494019473,4.0,0.0,0.0,7.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0,3.0,2.5,3.0,3.2,3.5,0,0,0,0,0
16024,2,312.09174574816655,5.0,0.0,1.0,5.0,4.0,4.0,3.0,4.0,0.0,1.0,1.0,3.5,2.0,3.3333333333333335,3.0,3.5,0,0,0,0,0
16025,2,312.09174574816655,4.333333333333333,0.0,1.0,7.5,4.0,4.0,4.0,3.0,1.3333333333333333,1.0,0.0,3.5,2.25,3.3333333333333335,3.0,3.0,0,0,0,0,0
16026,2,312.09174574816655,3.6666666666666665,0.0,1.0,4.8,4.0,3.0,3.0,3.0,1.111111111111111,1.0,1.0,4.0,2.25,2.6666666666666665,2.6,3.0,0,0,0,0,0
16027,2,354.8441494019473,4.666666666666667,0.0,0.0,8.0,4.0,4.0,3.0,3.0,0.6666666666666666,1.0,1.0,3.75,2.0,3.0,2.8,3.5,0,0,0,0,0
16101,2,410.8721729917288,3.0,0.0,0.0,1.0,3.094624549736769,2.0,2.0,3.0,3.333333333333333,1.0,0.0,3.0,2.75,3.6666666666666665,3.0,3.0,0,0,0,0,0
16103,2,422.1856567433934,4.0,0.0,0.0,2.4,4.0,2.0,3.0,3.0,0.6666666666666666,1.0,1.0,2.75,1.5,2.6666666666666665,2.6,2.75,0,0,0,0,0
16104,2,361.369389813667,4.0,0.0,1.0,2.5,3.0,2.0,4.0,4.0,0.6666666666666666,1.0,0.0,3.5,1.75,3.0,3.4,3.25,0,0,0,0,0
16107,2,361.369389813667,2.6666666666666665,0.0,1.0,5.6,3.0,3.0,3.0,3.0,1.3333333333333333,1.0,1.0,3.25,2.75,2.6666666666666665,2.6,3.25,0,0,0,0,0
16108,2,410.8721729917288,3.6666666666666665,0.0,0.0,2.5,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,1.0,3.5,2.25,3.6666666666666665,3.4,4.0,0,0,0,0,0
16109,2,361.369389813667,4.0,0.0,1.0,2.6,2.0,2.0,3.0,2.0,1.3333333333333333,1.0,1.0,3.75,2.25,3.3333333333333335,3.0,4.0,0,0,0,0,0
16110,2,361.369389813667,2.3333333333333335,0.0,1.0,4.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,2.6,3.25,0,0,0,0,0
16111,2,410.8721729917288,3.0,0.0,0.0,6.0,4.0,4.0,3.0,4.0,1.3333333333333333,1.0,1.0,3.0,1.5,2.6666666666666665,3.0,3.0,0,0,0,0,0
16115,2,410.8721729917288,4.333333333333333,0.0,0.0,5.0,4.0,2.0,3.0,3.0,1.3333333333333333,1.0,1.0,3.25,2.0,3.6666666666666665,3.0,3.5,0,0,0,0,0
16117,2,361.369389813667,5.0,0.0,1.0,4.2,3.0,4.0,3.0,3.0,1.7777777777777777,1.0,1.0,3.25,1.75,4.0,3.0,3.0,0,0,0,0,0
16119,2,361.369389813667,5.0,0.0,1.0,1.56,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.75,2.0,4.0,3.4,3.75,0,0,0,0,0
16120,2,410.8721729917288,4.666666666666667,0.0,0.0,1.0,2.0,4.0,4.0,4.0,1.3333333333333333,1.0,1.0,4.0,1.75,3.3333333333333335,3.2,3.75,0,0,0,0,0
16121,2,361.369389813667,3.6666666666666665,0.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.5,2.5,2.6666666666666665,2.2,2.5,0,0,0,0,0
16122,2,410.8721729917288,3.6666666666666665,0.0,0.0,4.0,2.0,2.0,3.0,4.0,0.6666666666666666,1.0,1.0,3.75,1.75,3.3333333333333335,3.0,4.0,0,0,0,0,0
16123,2,361.369389813667,4.333333333333333,0.0,1.0,6.0,4.0,4.0,3.0,3.0,3.333333333333333,1.0,0.0,2.5,2.0,3.0,1.8,3.0,0,0,0,0,0
16125,2,361.369389813667,3.3333333333333335,0.0,1.0,2.5,5.0,4.0,3.0,3.0,0.6666666666666666,1.0,1.0,3.5,2.25,3.0,2.8,2.75,0,0,0,0,0
16201,2,335.8987583600554,3.6666666666666665,0.0,1.0,6.5,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.75,2.0,3.0,3.0,4.0,0,0,0,0,0
16202,2,390.3285643421424,5.0,0.0,0.0,3.6,2.0,2.0,2.0,3.0,2.6666666666666665,1.0,1.0,3.75,2.75,3.6666666666666665,3.2,3.25,0,0,0,0,0
16203,2,390.3285643421424,5.0,0.0,0.0,4.0,4.0,4.0,2.0,3.0,1.3333333333333333,1.0,1.0,3.75,1.5,3.3333333333333335,3.2,4.0,0,0,0,0,0
16204,2,335.8987583600554,4.333333333333333,0.0,1.0,0.35,5.0,4.0,4.0,4.0,2.0,1.0,1.0,3.75,1.75,3.6666666666666665,3.2,4.0,0,0,0,0,0
16205,2,390.3285643421424,3.3333333333333335,0.0,0.0,1.5,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.75,2.75,2.6666666666666665,2.2,3.5,0,0,0,0,0
16206,2,343.3009203229838,3.6666666666666665,0.0,1.0,1.2,2.0,2.0,3.0,3.0,0.0,1.0,0.0,3.75,2.25,3.0,3.6,4.0,0,0,0,0,0
16209,2,343.3009203229838,3.6666666666666665,0.0,1.0,3.0,4.0,4.0,2.0,3.0,2.333333333333333,1.0,0.0,3.25,2.75,2.6666666666666665,2.6,3.0,0,0,0,0,0
16210,2,390.3285643421424,3.6666666666666665,0.0,0.0,2.5,4.0,2.0,4.0,3.0,2.6666666666666665,1.0,1.0,3.25,2.25,3.6666666666666665,3.2,4.0,0,0,0,0,0
16211,2,343.3009203229838,4.333333333333333,0.0,1.0,0.9,3.094624549736769,1.0,3.0,4.0,0.6666666666666666,1.0,0.0,2.75,2.5,4.0,2.2,3.0,0,0,0,0,0
16212,2,390.3285643421424,3.3333333333333335,0.0,0.0,9.0,4.0,4.0,3.0,3.0,1.6666666666666665,1.0,1.0,3.75,2.0,3.0,3.2,4.0,0,0,0,0,0
16213,2,343.3009203229838,5.0,0.0,1.0,3.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,4.0,2.75,4.0,3.4,4.0,0,0,0,0,0
16214,2,390.3285643421424,3.6666666666666665,0.0,0.0,7.0,4.0,5.0,2.0,2.0,1.2222222222222223,1.0,1.0,3.5,2.5,3.3333333333333335,2.2,3.25,0,0,0,0,0
16216,2,343.3009203229838,4.333333333333333,0.0,1.0,10.0,3.0,2.0,4.0,4.0,0.5555555555555556,0.0,0.0,4.0,1.75,3.6666666666666665,3.2,3.5,0,0,0,0,0
16218,2,343.3009203229838,3.3333333333333335,0.0,1.0,4.0,4.0,4.0,2.0,2.0,0.6666666666666666,0.0,0.0,3.5,2.5,3.0,2.6,3.5,0,0,0,0,0
16220,2,343.3009203229838,3.0,0.0,1.0,4.0,4.0,2.0,3.0,3.0,2.333333333333333,1.0,1.0,3.0,2.5,2.6666666666666665,2.8,3.0,0,0,0,0,0
16221,2,390.3285643421424,4.333333333333333,0.0,0.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,3.25,2.5,3.6666666666666665,3.2,3.75,0,0,0,0,0
16222,2,401.0763739062233,3.6666666666666665,0.0,0.0,2.5,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,1.0,4.0,1.75,3.6666666666666665,3.6,4.0,0,0,0,0,0
16223,2,343.3009203229838,4.0,0.0,1.0,6.5,4.0,4.0,3.0,4.0,2.0,1.0,1.0,3.75,2.75,3.0,2.6,3.75,0,0,0,0,0
16224,2,390.3285643421424,4.333333333333333,0.0,0.0,0.4,4.0,4.0,3.0,3.0,4.0,1.0,1.0,3.75,2.25,3.6666666666666665,3.6,3.5,0,0,0,0,0
16301,2,371.7414898496593,3.0,0.0,0.0,1.5,2.0,2.887606485298159,2.0,4.0,1.3333333333333333,1.0,0.0,3.75,2.5,3.3333333333333335,3.4,3.75,0,0,0,0,0
16302,2,326.95325745046057,3.3333333333333335,0.0,1.0,1.3,3.0,2.0,3.0,3.0,0.6666666666666666,1.0,1.0,2.5,2.25,3.3333333333333335,2.8,3.0,0,0,0,0,0
16303,2,371.7414898496593,4.333333333333333,0.0,0.0,2.0,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,1.0,3.25,2.0,3.6666666666666665,3.0,3.5,0,0,0,0,0
16305,2,326.95325745046057,3.6666666666666665,0.0,1.0,3.5,4.0,3.0,3.0,3.0,1.3333333333333333,1.0,1.0,3.25,1.0,3.6666666666666665,3.4,4.0,0,0,0,0,0
16307,2,371.7414898496593,4.666666666666667,0.0,0.0,2.5,2.0,2.0,2.0,4.0,2.6666666666666665,1.0,0.0,3.75,1.75,3.6666666666666665,3.0,3.75,0,0,0,0,0
16308,2,326.95325745046057,4.333333333333333,0.0,1.0,6.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.5,4.0,3.2,3.75,0,0,0,0,0
16309,2,371.7414898496593,4.0,0.0,0.0,5.0,2.0,2.0,2.0,3.0,1.3333333333333333,1.0,1.0,3.0,2.0,3.3333333333333335,3.2,3.25,0,0,0,0,0
16311,2,371.7414898496593,4.666666666666667,0.0,0.0,6.0,3.094624549736769,4.0,3.0,3.0,1.5,1.0,0.0,3.5,2.25,3.3333333333333335,2.6,3.25,0,0,0,0,0
16313,2,326.95325745046057,3.6666666666666665,0.0,1.0,3.0,4.0,4.0,3.0,3.0,2.333333333333333,1.0,1.0,3.5,2.0,3.3333333333333335,2.2,3.25,0,0,0,0,0
16314,2,326.95325745046057,5.0,0.0,1.0,2.4,3.0,2.0,3.0,3.0,2.6666666666666665,1.0,1.0,4.0,3.75,4.0,3.6,4.0,0,0,0,0,0
16316,2,371.7414898496593,4.333333333333333,0.0,0.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.8,4.0,0,0,0,0,0
16317,2,326.95325745046057,4.666666666666667,0.0,1.0,3.5,2.0,2.0,3.0,4.0,3.222222222222222,1.0,1.0,3.5,2.25,3.0,3.0,3.5,0,0,0,0,0
16318,2,326.95325745046057,4.666666666666667,0.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,2.5,3.6666666666666665,3.2,3.75,0,0,0,0,0
16319,2,326.95325745046057,4.666666666666667,0.0,1.0,4.0,4.0,4.0,3.0,3.0,2.6666666666666665,1.0,1.0,4.0,2.5,4.0,3.2,4.0,0,0,0,0,0
16320,2,371.7414898496593,4.333333333333333,0.0,0.0,1.8,3.0,4.0,2.0,4.0,3.333333333333333,0.0,0.0,3.5,2.25,3.6666666666666665,3.0,3.75,0,0,0,0,0
16321,2,326.95325745046057,4.666666666666667,0.0,1.0,3.0,3.0,2.0,3.0,3.0,0.4444444444444444,1.0,1.0,3.5,3.5,3.0,3.2,4.0,0,0,0,0,0
16322,2,326.95325745046057,3.6666666666666665,0.0,1.0,6.0,4.0,4.0,4.0,3.0,2.6666666666666665,1.0,0.0,3.25,2.0,3.0,2.4,3.5,0,0,0,0,0
16323,2,326.95325745046057,3.6666666666666665,0.0,1.0,2.4,3.0,2.0,4.0,4.0,0.6666666666666666,1.0,1.0,3.0,2.25,3.3333333333333335,2.8,3.75,0,0,0,0,0
16325,2,326.95325745046057,4.333333333333333,0.0,1.0,10.0,2.0,2.0,2.0,4.0,0.0,1.0,1.0,3.75,1.75,3.6666666666666665,3.4,3.75,0,0,0,0,0
16401,2,236.7592553951613,3.0,0.0,1.0,3.0,5.0,4.0,3.0,3.0,1.3333333333333333,1.0,0.0,4.0,2.25,3.3333333333333335,2.8,3.0,0,0,0,0,0
16402,2,269.1921133394084,3.6666666666666665,0.0,0.0,3.5,5.0,4.0,3.0,3.0,1.0,0.0,1.0,3.5,1.5,3.6666666666666665,2.4,3.25,0,0,0,0,0
16404,2,236.7592553951613,3.3333333333333335,0.0,1.0,4.4,4.0,3.0,2.0,4.0,0.6666666666666666,1.0,1.0,3.5,2.25,2.6666666666666665,1.4,3.0,0,0,0,0,0
16405,2,236.7592553951613,5.0,0.0,1.0,4.0,4.0,4.0,3.0,4.0,1.3333333333333333,1.0,1.0,4.0,1.75,4.0,3.4,4.0,0,0,0,0,0
16406,2,269.1921133394084,4.0,0.0,0.0,5.0,3.0,2.0,3.0,4.0,2.333333333333333,1.0,1.0,2.75,2.25,3.0,2.8,3.75,0,0,0,0,0
16407,2,236.7592553951613,5.0,0.0,1.0,3.6,4.0,5.0,3.0,3.0,2.6666666666666665,1.0,1.0,4.0,1.75,4.0,3.2,4.0,0,0,0,0,0
16408,2,236.7592553951613,4.666666666666667,0.0,1.0,3.5,2.0,2.0,3.0,3.0,2.333333333333333,1.0,1.0,3.75,2.75,4.0,3.2,4.0,0,0,0,0,0
16409,2,269.1921133394084,4.0,0.0,0.0,3.5,4.0,2.0,2.0,3.0,2.333333333333333,1.0,1.0,4.0,1.75,3.3333333333333335,2.8,3.5,0,0,0,0,0
16410,2,236.7592553951613,4.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,1.6666666666666665,1.0,0.0,3.75,2.75,2.6666666666666665,2.2,3.75,0,0,0,0,0
16411,2,269.1921133394084,3.6666666666666665,0.0,0.0,2.3,2.0,3.0,2.0,3.0,2.6666666666666665,1.0,1.0,3.5,3.25,3.0,2.4,3.25,0,0,0,0,0
16412,2,236.7592553951613,4.0,0.0,1.0,3.5,3.0,3.0,3.0,3.0,2.6666666666666665,1.0,1.0,3.75,1.75,3.6666666666666665,2.6,3.25,0,0,0,0,0
16413,2,269.1921133394084,3.0,0.0,0.0,1.8,1.0,2.0,3.0,4.0,2.5,1.0,0.0,4.0,2.0,3.3333333333333335,4.0,4.0,0,0,0,0,0
16414,2,269.1921133394084,3.6666666666666665,0.0,0.0,4.0,4.0,3.0,3.0,4.0,0.6666666666666666,1.0,0.0,4.0,1.75,3.6666666666666665,2.6,4.0,0,0,0,0,0
16415,2,269.1921133394084,3.3333333333333335,0.0,0.0,1.8,4.0,4.0,2.0,3.0,2.6666666666666665,1.0,0.0,3.5,3.25,2.0,2.4,3.25,0,0,0,0,0
16417,2,269.1921133394084,2.6666666666666665,0.0,0.0,3.5,4.0,5.0,3.0,3.0,1.3333333333333333,1.0,1.0,4.0,1.5,3.3333333333333335,2.6,3.25,0,0,0,0,0
16419,2,269.1921133394084,3.6666666666666665,0.0,0.0,4.5,2.0,2.0,2.0,4.0,1.3333333333333333,1.0,1.0,3.0,2.5,2.6666666666666665,2.8,3.25,0,0,0,0,0
16422,2,269.1921133394084,4.333333333333333,0.0,0.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.5,2.25,3.0,3.0,3.5,0,0,0,0,0
16423,2,269.1921133394084,4.333333333333333,0.0,0.0,3.5,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,1.0,4.0,2.0,3.0,2.4,3.75,0,0,0,0,0
16424,2,236.7592553951613,3.0,0.0,1.0,2.5,2.0,2.0,3.0,4.0,1.3333333333333333,1.0,1.0,3.75,1.75,3.3333333333333335,2.4,4.0,0,0,0,0,0
16425,2,231.65431611038355,4.0,0.0,1.0,4.2,3.0,2.0,3.0,3.0,2.6666666666666665,1.0,1.0,3.0,2.5,3.6666666666666665,3.2,3.5,0,0,0,0,0
16427,2,269.1921133394084,4.666666666666667,0.0,0.0,2.0,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,1.0,3.5,3.25,3.3333333333333335,3.4,2.5,0,0,0,0,0
16428,2,236.7592553951613,4.0,1.0,1.0,2.4,2.0,4.0,3.0,3.0,0.0,1.0,1.0,4.0,2.25,3.3333333333333335,2.6,3.0,0,0,0,0,0
16429,2,236.7592553951613,5.0,0.0,1.0,1.2,4.0,2.0,3.0,4.0,1.6666666666666665,1.0,0.0,4.0,1.75,4.0,3.4,4.0,0,0,0,0,0
16430,2,269.1921133394084,4.666666666666667,0.0,0.0,6.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,1.75,4.0,3.2,4.0,0,0,0,0,0
16431,2,269.1921133394084,3.6666666666666665,0.0,0.0,4.0,4.0,3.0,3.0,4.0,1.3333333333333333,1.0,1.0,3.25,1.75,3.3333333333333335,2.6,3.75,0,0,0,0,0
16432,2,236.7592553951613,2.6666666666666665,0.0,1.0,5.0,5.0,4.0,3.0,4.0,2.0,1.0,1.0,4.0,2.25,3.6666666666666665,3.2,3.75,0,0,0,0,0
24701,2,242.1744205672732,4.666666666666667,0.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,3.5,2.5,3.6666666666666665,3.0,4.0,0,0,0,0,0
24703,2,238.58440882097773,3.6666666666666665,0.0,0.0,1.8,2.0,2.0,3.0,4.0,1.2222222222222223,1.0,0.0,4.0,1.75,3.3333333333333335,2.4,3.75,0,0,0,0,0
24706,2,242.1744205672732,3.3333333333333335,1.0,1.0,3.0,2.0,2.0,3.0,4.0,1.3333333333333333,1.0,1.0,2.5,2.25,2.6666666666666665,2.2,3.5,0,0,0,0,0
24707,2,238.58440882097773,3.6666666666666665,0.0,0.0,3.5,4.0,4.0,3.0,3.0,0.6666666666666666,1.0,1.0,3.75,2.5,3.3333333333333335,3.4,3.75,0,0,0,0,0
24708,2,238.58440882097773,4.0,0.0,0.0,4.0,2.0,2.0,3.0,3.0,3.333333333333333,1.0,1.0,3.5,1.75,3.6666666666666665,2.8,3.75,0,0,0,0,0
24709,2,238.58440882097773,4.0,0.0,0.0,2.5,3.094624549736769,2.0,2.0,3.0,2.0,1.0,0.0,3.75,2.25,3.6666666666666665,3.2,3.25,0,0,0,0,0
24710,2,242.1744205672732,4.666666666666667,0.0,1.0,8.0,4.0,3.0,3.0,3.0,3.333333333333333,1.0,1.0,3.5,2.5,3.3333333333333335,2.6,3.0,0,0,0,0,0
24711,2,238.58440882097773,3.6666666666666665,0.0,0.0,1.8,3.0,2.0,3.0,3.0,2.0,1.0,1.0,3.5,1.75,4.0,3.0,4.0,0,0,0,0,0
24712,2,242.1744205672732,4.333333333333333,0.0,1.0,9.0,3.0,3.0,3.0,4.0,2.6666666666666665,1.0,1.0,4.0,2.5,4.0,3.6,3.75,0,0,0,0,0
24713,2,238.58440882097773,3.6666666666666665,0.0,0.0,1.8,2.0,2.0,3.0,3.0,0.0,0.0,1.0,3.75,2.5,3.3333333333333335,3.2,4.0,0,0,0,0,0
24714,2,242.1744205672732,5.0,0.0,1.0,1.5,3.0,3.0,2.0,3.0,2.4999999999999996,1.0,1.0,3.5,1.75,3.6666666666666665,2.8,3.5,0,0,0,0,0
24715,2,242.1744205672732,4.0,0.0,1.0,5.0,5.0,4.0,3.0,3.0,0.0,1.0,0.0,3.25,1.5,3.0,2.8,3.0,0,0,0,0,0
24716,2,238.58440882097773,5.0,0.0,0.0,3.0,2.0,4.0,3.0,3.0,2.6666666666666665,1.0,0.0,4.0,2.5,4.0,4.0,4.0,0,0,0,0,0
24717,2,238.58440882097773,3.6666666666666665,0.0,0.0,6.0,3.0,3.0,3.0,2.0,0.6666666666666666,1.0,1.0,3.75,2.25,2.6666666666666665,3.0,3.5,0,0,0,0,0
24718,2,242.1744205672732,3.0,0.0,1.0,4.0,4.0,2.887606485298159,3.0,3.0,2.6666666666666665,1.0,0.0,3.75,2.5,3.3333333333333335,3.6,3.5,0,0,0,0,0
24719,2,238.58440882097773,3.3333333333333335,0.0,0.0,7.4,2.0,4.0,4.0,3.0,2.333333333333333,1.0,1.0,3.75,1.5,3.0,3.0,3.0,0,0,0,0,0
24720,2,242.1744205672732,4.0,0.0,1.0,2.4,3.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,1.75,3.3333333333333335,2.8,3.75,0,0,0,0,0
24721,2,242.1744205672732,2.6666666666666665,0.0,1.0,2.5,3.0,2.0,3.0,4.0,3.0,1.0,1.0,4.0,3.25,2.3333333333333335,3.2,2.25,0,0,0,0,0
24722,2,242.1744205672732,4.0,0.0,1.0,5.0,3.0,3.0,3.0,3.0,2.6666666666666665,1.0,1.0,3.0,2.5,3.3333333333333335,3.0,3.0,0,0,0,0,0
24801,2,193.7395364538177,2.0,0.0,1.0,3.0,3.094624549736769,2.887606485298159,3.0,2.0,0.0,1.0,0.0,1.25,3.0,3.0,1.8,2.75,0,0,0,0,0
24802,2,193.7395364538177,3.3333333333333335,0.0,1.0,7.5,4.0,3.0,3.0,4.0,3.4999999999999996,1.0,1.0,3.25,2.0,2.6666666666666665,2.6,3.25,0,0,0,0,0
24803,2,190.8675270567822,4.666666666666667,0.0,0.0,4.0,2.0,2.0,2.0,3.0,0.6666666666666666,1.0,1.0,2.25,3.0,3.3333333333333335,3.0,3.75,0,0,0,0,0
24804,2,193.7395364538177,3.6666666666666665,0.0,1.0,4.0,4.0,4.0,3.0,3.0,0.6666666666666666,0.0,1.0,3.25,2.25,2.6666666666666665,2.2,3.0,0,0,0,0,0
24805,2,190.8675270567822,3.0,0.0,0.0,1.0,2.0,2.887606485298159,1.0,3.0,0.0,0.0,1.0,2.75,1.5,2.3333333333333335,2.6,3.5,0,0,0,0,0
24806,2,193.7395364538177,3.6666666666666665,0.0,1.0,5.0,4.0,4.0,3.0,3.0,1.3333333333333333,1.0,1.0,4.0,2.0,2.6666666666666665,2.6,3.5,0,0,0,0,0
24807,2,190.8675270567822,4.333333333333333,0.0,0.0,3.6,4.0,4.0,3.0,3.0,2.333333333333333,1.0,1.0,3.25,2.25,3.3333333333333335,3.2,3.75,0,0,0,0,0
24808,2,193.7395364538177,2.3333333333333335,0.0,1.0,5.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,3.25,3.25,2.6666666666666665,2.4,1.5,0,0,0,0,0
24809,2,193.7395364538177,3.3333333333333335,0.0,1.0,1.0,3.094624549736769,2.887606485298159,1.0,2.0,1.8333333333333333,1.0,1.0,3.25,2.5,3.0,2.6,4.0,0,0,0,0,0
24811,2,193.7395364538177,3.3333333333333335,0.0,1.0,6.5,4.0,3.0,3.0,3.0,1.6666666666666665,1.0,1.0,4.0,2.75,3.0,2.4,2.75,0,0,0,0,0
24812,2,190.8675270567822,4.666666666666667,0.0,0.0,5.0,2.0,4.0,3.0,3.0,1.3333333333333333,1.0,1.0,4.0,1.5,4.0,3.0,4.0,0,0,0,0,0
24813,2,193.7395364538177,4.666666666666667,0.0,1.0,5.0,4.0,4.0,3.0,3.0,3.333333333333333,1.0,1.0,3.75,2.0,3.3333333333333335,2.2,3.5,0,0,0,0,0
24814,2,190.8675270567822,3.0,0.0,0.0,4.0,3.0,2.0,3.0,3.0,1.6666666666666665,1.0,1.0,2.75,2.25,2.6666666666666665,2.0,3.0,0,0,0,0,0
24815,2,193.7395364538177,4.333333333333333,0.0,1.0,2.5,2.0,2.0,3.0,3.0,2.333333333333333,1.0,1.0,4.0,3.75,3.3333333333333335,2.8,4.0,0,0,0,0,0
24818,2,193.7395364538177,4.333333333333333,0.0,1.0,10.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,3.5,1.75,4.0,3.0,4.0,0,0,0,0,0
24819,2,190.8675270567822,4.333333333333333,0.0,0.0,10.0,2.0,2.0,3.0,3.0,1.6666666666666665,1.0,1.0,4.0,2.0,3.6666666666666665,3.4,4.0,0,0,0,0,0
24821,2,190.8675270567822,3.3333333333333335,0.0,0.0,5.0,4.0,3.0,4.0,3.0,1.3333333333333333,1.0,0.0,4.0,1.75,4.0,2.8,4.0,0,0,0,0,0
24824,2,193.7395364538177,4.333333333333333,0.0,1.0,3.0,3.0,5.0,4.0,4.0,1.3333333333333333,1.0,1.0,3.25,2.5,3.0,3.0,3.0,0,0,0,0,0
24825,2,190.8675270567822,4.333333333333333,0.0,0.0,4.0,3.094624549736769,4.0,3.0,3.0,0.6666666666666666,1.0,0.0,2.5,1.25,2.6666666666666665,2.4,2.75,0,0,0,0,0
24826,2,193.7395364538177,4.333333333333333,0.0,1.0,6.5,4.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,1.75,3.6666666666666665,3.0,4.0,0,0,0,0,0
24827,2,193.7395364538177,3.6666666666666665,0.0,1.0,6.0,2.0,2.0,3.0,4.0,1.3333333333333333,1.0,1.0,3.25,1.75,3.0,3.2,3.25,0,0,0,0,0
24901,2,318.11254509463697,4.666666666666667,0.0,0.0,4.0,4.0,2.0,3.0,3.0,2.6666666666666665,1.0,1.0,4.0,1.75,4.0,3.0,3.75,0,0,0,0,0
24904,2,322.8992274230302,4.333333333333333,0.0,1.0,5.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,3.25,2.0,3.6666666666666665,3.4,3.75,0,0,0,0,0
24905,2,318.11254509463697,5.0,0.0,0.0,3.5,4.0,4.0,3.0,3.0,1.3333333333333333,1.0,1.0,4.0,2.0,3.6666666666666665,2.8,3.25,0,0,0,0,0
24907,2,322.8992274230302,4.0,0.0,1.0,5.0,4.0,3.0,4.0,4.0,1.3333333333333333,1.0,0.0,3.75,2.0,3.3333333333333335,3.0,3.25,0,0,0,0,0
24908,2,318.11254509463697,5.0,0.0,0.0,6.0,4.0,4.0,3.0,3.0,3.6666666666666665,1.0,1.0,4.0,1.75,3.0,2.4,3.0,0,0,0,0,0
24909,2,318.11254509463697,3.3333333333333335,0.0,0.0,6.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,2.75,3.6666666666666665,2.8,3.25,0,0,0,0,0
24914,2,318.11254509463697,3.0,0.0,0.0,6.0,4.0,2.0,3.0,3.0,3.333333333333333,1.0,1.0,1.75,2.25,2.6666666666666665,2.6,2.5,0,0,0,0,0
